locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2298_01454	CDS	273				hypothetical protein
NZP2298_01455	CDS	366				hypothetical protein
NZP2298_01456	CDS	660		1.11.1.15		Peroxiredoxin
NZP2298_01457	CDS	906	blh_1	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
NZP2298_01458	CDS	912	rpoH_2		COG0568	RNA polymerase sigma factor RpoH
NZP2298_01459	CDS	1056	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
NZP2298_01460	CDS	384				hypothetical protein
NZP2298_01461	CDS	441				hypothetical protein
NZP2298_01462	tRNA	75				tRNA-Glu(ctc)
NZP2298_01463	CDS	396				hypothetical protein
NZP2298_01464	CDS	582				hypothetical protein
NZP2298_01465	CDS	897				hypothetical protein
NZP2298_01466	CDS	372				hypothetical protein
NZP2298_01467	CDS	216				hypothetical protein
NZP2298_01468	CDS	915				hypothetical protein
NZP2298_01469	CDS	237				hypothetical protein
NZP2298_01470	CDS	4164	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
NZP2298_01471	CDS	1056	pstS		COG0226	Phosphate-binding protein PstS
NZP2298_01472	CDS	1026	pstC		COG0573	Phosphate transport system permease protein PstC
NZP2298_01473	CDS	852	pstA		COG0581	Phosphate transport system permease protein PstA
NZP2298_01474	CDS	804	pstB	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB
NZP2298_01475	CDS	708	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU
NZP2298_01476	CDS	690	phoB_2		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
NZP2298_01477	CDS	1245	mlc		COG1940	Protein mlc
NZP2298_01478	CDS	1041	xylF		COG4213	D-xylose-binding periplasmic protein
NZP2298_01479	CDS	1353	xylH_1		COG4214	Xylose transport system permease protein XylH
NZP2298_01480	CDS	804	frcA_3	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
NZP2298_01481	CDS	1641				hypothetical protein
NZP2298_01482	CDS	246				hypothetical protein
NZP2298_01483	CDS	327				hypothetical protein
NZP2298_01484	CDS	885		2.7.13.3		Blue-light-activated histidine kinase
NZP2298_01485	CDS	165				hypothetical protein
NZP2298_01486	CDS	795	phyR_1			Phyllosphere-induced regulator PhyR
NZP2298_01487	CDS	204				hypothetical protein
NZP2298_01488	CDS	552	ecfG_1			ECF RNA polymerase sigma factor EcfG
NZP2298_01489	CDS	381				hypothetical protein
NZP2298_01490	CDS	762	fixK_1		COG0664	Nitrogen fixation regulation protein FixK
NZP2298_01491	CDS	327				hypothetical protein
NZP2298_01492	CDS	459				hypothetical protein
NZP2298_01493	CDS	1533				hypothetical protein
NZP2298_01494	CDS	174				hypothetical protein
NZP2298_01495	CDS	921	yegS	2.7.1.-		lipid kinase YegS
NZP2298_01496	CDS	1317				hypothetical protein
NZP2298_01497	CDS	1587		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein pRL90232
NZP2298_01498	CDS	933	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
NZP2298_01499	CDS	621	mhqD_1	3.1.-.-	COG0400	Putative hydrolase MhqD
NZP2298_01500	CDS	300	yjdJ		COG2388	Uncharacterized protein YjdJ
NZP2298_01501	CDS	1059				hypothetical protein
NZP2298_01502	CDS	264				hypothetical protein
NZP2298_01503	CDS	1260	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
NZP2298_01504	CDS	1581	crtI_2	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
NZP2298_01505	CDS	1620	crtI_3	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
NZP2298_01506	CDS	795	rebM	2.1.1.164		Demethylrebeccamycin-D-glucose O-methyltransferase
NZP2298_01507	CDS	666	betI_3		COG1309	HTH-type transcriptional regulator BetI
NZP2298_01508	CDS	1083	potD_2		COG0687	Spermidine/putrescine-binding periplasmic protein
NZP2298_01509	CDS	1077	potF		COG0687	Putrescine-binding periplasmic protein
NZP2298_01510	CDS	1284		1.4.5.-		L-amino acid dehydrogenase
NZP2298_01511	CDS	1134	potA_5	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
NZP2298_01512	CDS	822	ydcV_6			Inner membrane ABC transporter permease protein YdcV
NZP2298_01513	CDS	918	potB_3		COG1176	Spermidine/putrescine transport system permease protein PotB
NZP2298_01514	CDS	1419	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
NZP2298_01515	CDS	174				hypothetical protein
NZP2298_01516	CDS	1032	yhdN_2	1.1.1.-	COG0667	Aldo-keto reductase YhdN
NZP2298_01517	CDS	645				hypothetical protein
NZP2298_01518	CDS	1203	hcaE_2	1.14.12.19		3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
NZP2298_01519	CDS	411				hypothetical protein
NZP2298_01520	CDS	2034	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
NZP2298_01521	CDS	777	ompR_1			Transcriptional regulatory protein OmpR
NZP2298_01522	CDS	702	ompR_2			Transcriptional regulatory protein OmpR
NZP2298_01523	CDS	168				hypothetical protein
NZP2298_01524	CDS	417				hypothetical protein
NZP2298_01525	CDS	456				hypothetical protein
NZP2298_01526	CDS	3084	bepE_1			Efflux pump membrane transporter BepE
NZP2298_01527	CDS	1332	mdtA_3			Multidrug resistance protein MdtA
NZP2298_01528	CDS	570				hypothetical protein
NZP2298_01529	CDS	1074	ugpC_3	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2298_01530	CDS	939	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
NZP2298_01531	CDS	1017				hypothetical protein
NZP2298_01532	CDS	846	sugB_2		COG0395	Trehalose transport system permease protein SugB
NZP2298_01533	CDS	885	ycjO_2		COG1175	Inner membrane ABC transporter permease protein YcjO
NZP2298_01534	CDS	1239				hypothetical protein
NZP2298_01535	CDS	1215	nagC_1		COG1940	N-acetylglucosamine repressor
NZP2298_01536	CDS	1602	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
NZP2298_01537	CDS	1161				hypothetical protein
NZP2298_01538	CDS	789	adc_1	4.1.1.4	COG4689	Probable acetoacetate decarboxylase
NZP2298_01539	CDS	789	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
NZP2298_01540	CDS	996	deoR_1		COG2390	Deoxyribonucleoside regulator
NZP2298_01541	CDS	768	surE_1	3.1.3.5		5'/3'-nucleotidase SurE
NZP2298_01542	CDS	846	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
NZP2298_01543	CDS	1101	ugpC_4	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2298_01544	CDS	1290	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
NZP2298_01545	CDS	876	lacF_3			Lactose transport system permease protein LacF
NZP2298_01546	CDS	849	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
NZP2298_01547	CDS	1329				hypothetical protein
NZP2298_01548	CDS	1029	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
NZP2298_01549	CDS	999	bfmBAB_1	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
NZP2298_01550	CDS	1365	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NZP2298_01551	CDS	369				hypothetical protein
NZP2298_01552	CDS	972	deoR_2		COG2390	Deoxyribonucleoside regulator
NZP2298_01553	CDS	987			COG1840	Uncharacterized protein HI_0131
NZP2298_01554	CDS	1704				hypothetical protein
NZP2298_01555	CDS	1077	btuD_6	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2298_01556	CDS	1167				hypothetical protein
NZP2298_01557	CDS	759	surE_2	3.1.3.5	COG0496	5'-nucleotidase SurE
NZP2298_01558	CDS	1170				hypothetical protein
NZP2298_01559	CDS	1086				hypothetical protein
NZP2298_01560	CDS	675	yieH_4	3.1.3.-	COG0637	6-phosphogluconate phosphatase
NZP2298_01561	CDS	642				hypothetical protein
NZP2298_01562	CDS	438				hypothetical protein
NZP2298_01563	CDS	762				hypothetical protein
NZP2298_01564	CDS	1005	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
NZP2298_01565	CDS	381	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
NZP2298_01566	CDS	1983	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
NZP2298_01567	CDS	795				hypothetical protein
NZP2298_01568	CDS	906	deoR_3		COG2390	Deoxyribonucleoside regulator
NZP2298_01569	CDS	852		3.1.3.21	COG0647	D,L-glycerol 3-phosphate phosphatase
NZP2298_01570	CDS	1275	PSK	2.7.1.47	COG1070	D-ribulose kinase
NZP2298_01571	CDS	1041				hypothetical protein
NZP2298_01572	CDS	783	ulaR_1		COG1349	HTH-type transcriptional regulator UlaR
NZP2298_01573	CDS	1368				hypothetical protein
NZP2298_01574	CDS	1545	rbsA_5	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2298_01575	CDS	993	rbsC_9		COG1172	Ribose import permease protein RbsC
NZP2298_01576	CDS	939	thpA_1		COG1879	D-threitol-binding protein
NZP2298_01577	CDS	894		5.1.3.31	COG1082	L-ribulose 3-epimerase
NZP2298_01578	CDS	354				hypothetical protein
NZP2298_01579	CDS	357				hypothetical protein
NZP2298_01580	CDS	888	ytnP	3.1.1.-	COG0491	Probable quorum-quenching lactonase YtnP
NZP2298_01581	CDS	1008	tauA_1		COG4521	Taurine-binding periplasmic protein
NZP2298_01582	CDS	795	tauB	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
NZP2298_01583	CDS	849	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NZP2298_01584	CDS	1158	ssuD_2	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
NZP2298_01585	CDS	1179	phaA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
NZP2298_01586	CDS	1947	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NZP2298_01587	CDS	1152				hypothetical protein
NZP2298_01588	CDS	441				hypothetical protein
NZP2298_01589	CDS	453	phaJ	4.2.1.119		(R)-specific enoyl-CoA hydratase
NZP2298_01590	CDS	1245				hypothetical protein
NZP2298_01591	CDS	855	yurK_1		COG2188	Uncharacterized HTH-type transcriptional regulator YurK
NZP2298_01592	CDS	777	gno_3	1.1.1.-		Gluconate 5-dehydrogenase
NZP2298_01593	CDS	660	fucA_2	4.1.2.17	COG0235	L-fuculose phosphate aldolase
NZP2298_01594	CDS	1002				hypothetical protein
NZP2298_01595	CDS	1527	rbsA_6	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2298_01596	CDS	1032	rbsC_10		COG1172	Ribose import permease protein RbsC
NZP2298_01597	CDS	984	rbsC_11		COG1172	Ribose import permease protein RbsC
NZP2298_01598	CDS	966	ydjH_2	2.7.1.-	COG0524	Uncharacterized sugar kinase YdjH
NZP2298_01599	CDS	768	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NZP2298_01600	CDS	690				hypothetical protein
NZP2298_01601	CDS	738	gntR_2			Probable D-xylose utilization operon transcriptional repressor
NZP2298_01602	CDS	1116	lhgO_1	1.1.3.15	COG0579	L-2-hydroxyglutarate oxidase LhgO
NZP2298_01603	CDS	870	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
NZP2298_01604	CDS	1059				hypothetical protein
NZP2298_01605	CDS	219	ywhB	5.3.2.6	COG1942	2-hydroxymuconate tautomerase
NZP2298_01606	CDS	756	bacC_4	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
NZP2298_01607	CDS	1026	rbsC_12		COG1172	Ribose import permease protein RbsC
NZP2298_01608	CDS	1500	araG_1	3.6.3.17	COG1129	Arabinose import ATP-binding protein AraG
NZP2298_01609	CDS	405				hypothetical protein
NZP2298_01610	CDS	441				hypothetical protein
NZP2298_01611	CDS	903		3.1.1.92		4-sulfomuconolactone hydrolase
NZP2298_01612	CDS	435				hypothetical protein
NZP2298_01613	CDS	1668	fdhL_2	1.1.99.11		Fructose dehydrogenase large subunit
NZP2298_01614	CDS	426				hypothetical protein
NZP2298_01615	CDS	1632	fdhL_3	1.1.99.11		Fructose dehydrogenase large subunit
NZP2298_01616	CDS	768	etfB_1			Electron transfer flavoprotein subunit beta
NZP2298_01617	CDS	942	fixB		COG2025	Protein FixB
NZP2298_01618	CDS	1938	fadF_1	1.-.-.-	COG0247	Probable iron-sulfur-binding oxidoreductase FadF
NZP2298_01619	CDS	909	gnl_2	3.1.1.17		Gluconolactonase
NZP2298_01620	CDS	996	rbsC_13		COG1172	Ribose import permease protein RbsC
NZP2298_01621	CDS	963	rbsC_14		COG1172	Ribose import permease protein RbsC
NZP2298_01622	CDS	1524	mglA_4	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NZP2298_01623	CDS	1116				hypothetical protein
NZP2298_01624	CDS	249	rbsC_15		COG1172	Ribose import permease protein RbsC
NZP2298_01625	CDS	1032	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
NZP2298_01626	CDS	957	dtnK	2.7.1.219	COG3395	D-threonate kinase
NZP2298_01627	CDS	885	srlR_1		COG1349	Glucitol operon repressor
NZP2298_01628	tRNA	77				tRNA-Arg(cct)
NZP2298_01629	CDS	1164	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
NZP2298_01630	CDS	1167				hypothetical protein
NZP2298_01631	CDS	1110	yjiA_1		COG0523	Uncharacterized GTP-binding protein YjiA
NZP2298_01632	CDS	243	tusA		COG0425	Sulfur carrier protein TusA
NZP2298_01633	CDS	1332				hypothetical protein
NZP2298_01634	CDS	951	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
NZP2298_01635	CDS	918	xerD_1			Tyrosine recombinase XerD
NZP2298_01636	CDS	153				hypothetical protein
NZP2298_01637	CDS	612	aroK	2.7.1.71	COG0703	Shikimate kinase 1
NZP2298_01638	CDS	1137	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
NZP2298_01639	CDS	897	yfjD		COG4536	UPF0053 inner membrane protein YfjD
NZP2298_01640	CDS	801				hypothetical protein
NZP2298_01641	CDS	1554	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
NZP2298_01642	CDS	303	bolA		COG0271	DNA-binding transcriptional regulator BolA
NZP2298_01643	CDS	630	dnaJ_2			Chaperone protein DnaJ
NZP2298_01644	CDS	1005	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
NZP2298_01645	CDS	1899	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
NZP2298_01646	CDS	1026				hypothetical protein
NZP2298_01647	CDS	678	speE_2	2.5.1.16		Polyamine aminopropyltransferase
NZP2298_01648	CDS	681	yhhQ		COG1738	Queuosine precursor transporter
NZP2298_01649	CDS	297	rpmB		COG0227	50S ribosomal protein L28
NZP2298_01650	CDS	789				hypothetical protein
NZP2298_01651	CDS	915	yddG_1		COG0697	Aromatic amino acid exporter YddG
NZP2298_01652	CDS	675				hypothetical protein
NZP2298_01653	CDS	441				hypothetical protein
NZP2298_01654	CDS	768	gloB_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
NZP2298_01655	CDS	789				hypothetical protein
NZP2298_01656	CDS	1815	yddA		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
NZP2298_01657	CDS	798				hypothetical protein
NZP2298_01658	CDS	615	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
NZP2298_01659	CDS	1170	metXA_2	2.3.1.31	COG2021	Homoserine O-acetyltransferase
NZP2298_01660	CDS	1110	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
NZP2298_01661	CDS	924	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
NZP2298_01662	CDS	978	yihV_1	2.7.1.184		Sulfofructose kinase
NZP2298_01663	CDS	999				hypothetical protein
NZP2298_01664	CDS	522	chaC_1	4.3.2.-	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
NZP2298_01665	CDS	948	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
NZP2298_01666	CDS	627				hypothetical protein
NZP2298_01667	CDS	789				hypothetical protein
NZP2298_01668	CDS	906	dmlR_4			HTH-type transcriptional regulator DmlR
NZP2298_01669	CDS	552				hypothetical protein
NZP2298_01670	CDS	471				hypothetical protein
NZP2298_01671	CDS	633				hypothetical protein
NZP2298_01672	CDS	726				hypothetical protein
NZP2298_01673	CDS	993				hypothetical protein
NZP2298_01674	CDS	660	ftsE		COG2884	Cell division ATP-binding protein FtsE
NZP2298_01675	CDS	645				hypothetical protein
NZP2298_01676	CDS	543	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
NZP2298_01677	CDS	381	cpdR_1			Response regulator receiver protein CpdR
NZP2298_01678	CDS	948	ribN_3			Riboflavin transporter
NZP2298_01679	CDS	864	yofA		COG0583	HTH-type transcriptional regulator YofA
NZP2298_01680	CDS	372				hypothetical protein
NZP2298_01681	CDS	2601				hypothetical protein
NZP2298_01682	CDS	942	psdht_1	4.2.1.-		Phenylserine dehydratase
NZP2298_01683	CDS	1269	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NZP2298_01684	CDS	207				hypothetical protein
NZP2298_01685	CDS	1401	argH	4.3.2.1	COG0165	Argininosuccinate lyase
NZP2298_01686	CDS	681	tlpA		COG0526	Thiol:disulfide interchange protein TlpA
NZP2298_01687	CDS	2451			COG2199	Uncharacterized signaling protein CC_0091
NZP2298_01688	CDS	1353	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
NZP2298_01689	CDS	885	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
NZP2298_01690	CDS	915				hypothetical protein
NZP2298_01691	CDS	1101	ugpC_5	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2298_01692	CDS	1083	fbpC2	3.6.3.30	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
NZP2298_01693	CDS	1578				hypothetical protein
NZP2298_01694	CDS	1008	fbpA			Fe(3+)-binding periplasmic protein
NZP2298_01695	CDS	1353				hypothetical protein
NZP2298_01696	CDS	1047				hypothetical protein
NZP2298_01697	CDS	138				hypothetical protein
NZP2298_01698	CDS	552	sigF			ECF RNA polymerase sigma factor SigF
NZP2298_01699	CDS	639	nrsF			Anti-sigma-F factor NrsF
NZP2298_01700	CDS	2004	dgcE	2.7.7.65	COG2202	Probable diguanylate cyclase DgcE
NZP2298_01701	CDS	879	mmgB	1.1.1.157	COG1250	Probable 3-hydroxybutyryl-CoA dehydrogenase
NZP2298_01702	CDS	930	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
NZP2298_01703	CDS	750	etfB_2			Electron transfer flavoprotein subunit beta
NZP2298_01704	CDS	801				hypothetical protein
NZP2298_01705	CDS	582		2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
NZP2298_01706	CDS	192				hypothetical protein
NZP2298_01707	CDS	876				hypothetical protein
NZP2298_01708	CDS	852				hypothetical protein
NZP2298_01709	CDS	897				hypothetical protein
NZP2298_01710	CDS	876	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
NZP2298_01711	CDS	642	alkA		COG0122	Probable bifunctional transcriptional activator/DNA repair enzyme AlkA
NZP2298_01712	CDS	558				hypothetical protein
NZP2298_01713	CDS	519	dsbB			Disulfide bond formation protein B
NZP2298_01714	CDS	588				hypothetical protein
NZP2298_01715	tRNA	85				tRNA-Leu(caa)
NZP2298_01716	CDS	681				hypothetical protein
NZP2298_01717	CDS	1281				hypothetical protein
NZP2298_01718	CDS	1401				hypothetical protein
NZP2298_01719	CDS	2733	secA		COG0653	Protein translocase subunit SecA
NZP2298_01720	CDS	921		5.2.1.8	COG0760	Putative peptidyl-prolyl cis-trans isomerase HP_0175
NZP2298_01721	CDS	600				hypothetical protein
NZP2298_01722	CDS	1230				hypothetical protein
NZP2298_01723	CDS	1242	argJ			Arginine biosynthesis bifunctional protein ArgJ
NZP2298_01724	CDS	753				hypothetical protein
NZP2298_01725	CDS	435	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
NZP2298_01726	CDS	318				hypothetical protein
NZP2298_01727	CDS	183				hypothetical protein
NZP2298_01728	CDS	873				hypothetical protein
NZP2298_01729	CDS	801				hypothetical protein
NZP2298_01730	CDS	270	grxC		COG0695	Glutaredoxin 3
NZP2298_01731	CDS	867	nit1	3.5.1.-		Deaminated glutathione amidase
NZP2298_01732	CDS	426				hypothetical protein
NZP2298_01733	CDS	486	marR		COG1846	Multiple antibiotic resistance protein MarR
NZP2298_01734	CDS	891				hypothetical protein
NZP2298_01735	CDS	750	ubiG_1	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
NZP2298_01736	CDS	1866	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
NZP2298_01737	CDS	1254		2.7.2.4	COG0527	Aspartate kinase
NZP2298_01738	CDS	2271	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
NZP2298_01739	CDS	1080	prfA		COG0216	Peptide chain release factor RF1
NZP2298_01740	CDS	873	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
NZP2298_01741	CDS	972				hypothetical protein
NZP2298_01742	CDS	2607	clpB			Chaperone protein ClpB
NZP2298_01743	CDS	366				hypothetical protein
NZP2298_01744	CDS	1524				hypothetical protein
NZP2298_01745	CDS	633				Potassium channel Cha6605_3372
NZP2298_01746	CDS	1560	stp_2			Multidrug resistance protein Stp
NZP2298_01747	CDS	1971				hypothetical protein
NZP2298_01748	rRNA	1482				16S ribosomal RNA
NZP2298_01749	tRNA	77				tRNA-Ile(gat)
NZP2298_01750	tRNA	76				tRNA-Ala(tgc)
NZP2298_01751	rRNA	2790				23S ribosomal RNA
NZP2298_01752	rRNA	110				5S ribosomal RNA
NZP2298_01753	tRNA	77				tRNA-Met(cat)
NZP2298_01754	CDS	267				hypothetical protein
NZP2298_01755	CDS	312				hypothetical protein
NZP2298_01756	rRNA	1482				16S ribosomal RNA
NZP2298_01757	tRNA	77				tRNA-Ile(gat)
NZP2298_01758	tRNA	76				tRNA-Ala(tgc)
NZP2298_01759	rRNA	2790				23S ribosomal RNA
NZP2298_01760	rRNA	110				5S ribosomal RNA
NZP2298_01761	tRNA	77				tRNA-Met(cat)
NZP2298_01762	CDS	459	ros_2		COG4957	Transcriptional regulatory protein ros
NZP2298_01763	CDS	1017	ybhG			UPF0194 membrane protein YbhG
NZP2298_01764	CDS	2742	rbbA_1		COG0842	Ribosome-associated ATPase
NZP2298_01765	CDS	1125	yhhJ_1		COG0842	Inner membrane transport permease YhhJ
NZP2298_01766	CDS	198				hypothetical protein
NZP2298_01767	CDS	1395	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
NZP2298_01768	CDS	1494	puuC_1	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
NZP2298_01769	CDS	1641	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NZP2298_01770	CDS	1596			COG1233	Uncharacterized protein Rv0897c
NZP2298_01771	CDS	864				hypothetical protein
NZP2298_01772	CDS	648	betI_4		COG1309	HTH-type transcriptional regulator BetI
NZP2298_01773	CDS	1038	aphA_1	3.5.1.-	COG0123	Acetylpolyamine amidohydrolase 1
NZP2298_01774	CDS	1467	aam_2	3.5.1.13	COG0154	Acylamidase
NZP2298_01775	CDS	1596	ddpA_2		COG0747	Probable D,D-dipeptide-binding periplasmic protein DdpA
NZP2298_01776	CDS	966	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
NZP2298_01777	CDS	885	ddpC_4		COG1173	Probable D,D-dipeptide transport system permease protein DdpC
NZP2298_01778	CDS	1656	gsiA_3	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
NZP2298_01779	CDS	1695	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
NZP2298_01780	CDS	783	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
NZP2298_01781	CDS	1446	nanK_1	2.7.1.60		N-acetylmannosamine kinase
NZP2298_01782	CDS	909	lacD	4.1.2.40	COG3684	Tagatose 1,6-diphosphate aldolase
NZP2298_01783	CDS	900	sorC		COG2390	Sorbitol operon regulator
NZP2298_01784	CDS	1098	rbsB_2		COG1879	Ribose import binding protein RbsB
NZP2298_01785	CDS	1062	rbsC_16		COG1172	Ribose import permease protein RbsC
NZP2298_01786	CDS	756	frcA_4	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
NZP2298_01787	CDS	522				hypothetical protein
NZP2298_01788	CDS	777	gsiA_4	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
NZP2298_01789	CDS	798	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
NZP2298_01790	CDS	831	gsiD_3		COG1173	Glutathione transport system permease protein GsiD
NZP2298_01791	CDS	987	gsiC_4		COG0601	Glutathione transport system permease protein GsiC
NZP2298_01792	CDS	1611	appA_2			Oligopeptide-binding protein AppA
NZP2298_01793	CDS	1191	map_2	3.4.11.18		Methionine aminopeptidase
NZP2298_01794	CDS	417				hypothetical protein
NZP2298_01795	CDS	867				hypothetical protein
NZP2298_01796	CDS	1197				hypothetical protein
NZP2298_01797	CDS	696				hypothetical protein
NZP2298_01798	CDS	1317				hypothetical protein
NZP2298_01799	CDS	906	ycjO_3		COG1175	Inner membrane ABC transporter permease protein YcjO
NZP2298_01800	CDS	960				hypothetical protein
NZP2298_01801	CDS	225				hypothetical protein
NZP2298_01802	CDS	1104	ugpC_6	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2298_01803	CDS	1086	sugC_2	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
NZP2298_01804	CDS	987	rclR_1		COG2207	RCS-specific HTH-type transcriptional activator RclR
NZP2298_01805	CDS	1215	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
NZP2298_01806	CDS	579				hypothetical protein
NZP2298_01807	CDS	909				hypothetical protein
NZP2298_01808	CDS	348				hypothetical protein
NZP2298_01809	CDS	1296	cnbH_1	3.5.99.5		2-amino-5-chloromuconic acid deaminase
NZP2298_01810	CDS	390				hypothetical protein
NZP2298_01811	CDS	993	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
NZP2298_01812	CDS	717	lutR_1		COG2186	HTH-type transcriptional regulator LutR
NZP2298_01813	CDS	1170	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
NZP2298_01814	CDS	888				hypothetical protein
NZP2298_01815	CDS	1056	iolE_3	4.2.1.44		Inosose dehydratase
NZP2298_01816	CDS	1188	iolG_6	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
NZP2298_01817	CDS	891		5.1.3.30	COG1082	D-psicose 3-epimerase
NZP2298_01818	CDS	1551				hypothetical protein
NZP2298_01819	CDS	975				hypothetical protein
NZP2298_01820	CDS	909	ptxB			Probable phosphite transport system-binding protein PtxB
NZP2298_01821	CDS	864	phnC	3.6.3.27	COG3638	Phosphate-import ATP-binding protein PhnC
NZP2298_01822	CDS	711				hypothetical protein
NZP2298_01823	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
