locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2077_01592	CDS	543	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
NZP2077_01593	CDS	372	cpdR_1			Response regulator receiver protein CpdR
NZP2077_01594	CDS	1602	lapB			Lipopolysaccharide assembly protein B
NZP2077_01595	CDS	951	ribN_3			Riboflavin transporter
NZP2077_01596	CDS	858	yofA_1		COG0583	HTH-type transcriptional regulator YofA
NZP2077_01597	CDS	2577				hypothetical protein
NZP2077_01598	CDS	942	psdht	4.2.1.-		Phenylserine dehydratase
NZP2077_01599	CDS	1269	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NZP2077_01600	CDS	207				hypothetical protein
NZP2077_01601	CDS	1401	argH	4.3.2.1	COG0165	Argininosuccinate lyase
NZP2077_01602	CDS	681	tlpA		COG0526	Thiol:disulfide interchange protein TlpA
NZP2077_01603	CDS	2451			COG2199	Uncharacterized signaling protein CC_0091
NZP2077_01604	CDS	1353	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
NZP2077_01605	CDS	885	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
NZP2077_01606	CDS	915	lacG_1			Lactose transport system permease protein LacG
NZP2077_01607	CDS	1101	ugpC_4	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2077_01608	CDS	1083	fbpC2	3.6.3.30	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
NZP2077_01609	CDS	1578				hypothetical protein
NZP2077_01610	CDS	1008	fbpA			Fe(3+)-binding periplasmic protein
NZP2077_01611	CDS	552	sigF			ECF RNA polymerase sigma factor SigF
NZP2077_01612	CDS	639	nrsF			Anti-sigma-F factor NrsF
NZP2077_01613	CDS	1998	dgcE	2.7.7.65	COG2202	Probable diguanylate cyclase DgcE
NZP2077_01614	CDS	879	mmgB_1	1.1.1.157	COG1250	Probable 3-hydroxybutyryl-CoA dehydrogenase
NZP2077_01615	CDS	930	etfA		COG2025	Electron transfer flavoprotein subunit alpha
NZP2077_01616	CDS	750	etfB			Electron transfer flavoprotein subunit beta
NZP2077_01617	CDS	801				hypothetical protein
NZP2077_01618	CDS	582		2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
NZP2077_01619	CDS	192				hypothetical protein
NZP2077_01620	CDS	876				hypothetical protein
NZP2077_01621	CDS	852				hypothetical protein
NZP2077_01622	CDS	255				hypothetical protein
NZP2077_01623	CDS	480				IS630 family transposase ISRel6
NZP2077_01624	CDS	360				IS630 family transposase ISRel6
NZP2077_01625	CDS	606				hypothetical protein
NZP2077_01626	CDS	876	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
NZP2077_01627	CDS	642	alkA		COG0122	Probable bifunctional transcriptional activator/DNA repair enzyme AlkA
NZP2077_01628	CDS	558				hypothetical protein
NZP2077_01629	CDS	519	dsbB			Disulfide bond formation protein B
NZP2077_01630	CDS	585				hypothetical protein
NZP2077_01631	tRNA	85				tRNA-Leu(caa)
NZP2077_01632	CDS	1170				hypothetical protein
NZP2077_01633	CDS	837	crnA_1	3.5.2.10		Creatinine amidohydrolase
NZP2077_01634	CDS	1281				hypothetical protein
NZP2077_01635	CDS	1401				hypothetical protein
NZP2077_01636	CDS	2733	secA		COG0653	Protein translocase subunit SecA
NZP2077_01637	CDS	924		5.2.1.8	COG0760	Putative peptidyl-prolyl cis-trans isomerase HP_0175
NZP2077_01638	CDS	600				hypothetical protein
NZP2077_01639	CDS	1242				hypothetical protein
NZP2077_01640	CDS	1242	argJ			Arginine biosynthesis bifunctional protein ArgJ
NZP2077_01641	CDS	777				hypothetical protein
NZP2077_01642	CDS	423	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
NZP2077_01643	CDS	315				hypothetical protein
NZP2077_01644	CDS	183				hypothetical protein
NZP2077_01645	CDS	873				hypothetical protein
NZP2077_01646	CDS	801				hypothetical protein
NZP2077_01647	CDS	270	grxC		COG0695	Glutaredoxin 3
NZP2077_01648	CDS	870	nit1	3.5.1.-		Deaminated glutathione amidase
NZP2077_01649	CDS	426				hypothetical protein
NZP2077_01650	CDS	420	marR		COG1846	Multiple antibiotic resistance protein MarR
NZP2077_01651	CDS	906				hypothetical protein
NZP2077_01652	CDS	750	ubiG_2	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
NZP2077_01653	CDS	1839	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
NZP2077_01654	CDS	1254		2.7.2.4	COG0527	Aspartate kinase
NZP2077_01655	CDS	2295	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
NZP2077_01656	CDS	1080	prfA		COG0216	Peptide chain release factor RF1
NZP2077_01657	CDS	873	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
NZP2077_01658	CDS	948				hypothetical protein
NZP2077_01659	CDS	2607	clpB_1			Chaperone protein ClpB
NZP2077_01660	CDS	363				hypothetical protein
NZP2077_01661	CDS	156				hypothetical protein
NZP2077_01662	CDS	381			COG3039	IS5 family transposase ISPha1
NZP2077_01663	CDS	1515				hypothetical protein
NZP2077_01664	CDS	633				hypothetical protein
NZP2077_01665	CDS	1560	mdtD_1			Putative multidrug resistance protein MdtD
NZP2077_01666	CDS	1971				hypothetical protein
NZP2077_01667	rRNA	1482				16S ribosomal RNA
NZP2077_01668	tRNA	77				tRNA-Ile(gat)
NZP2077_01669	tRNA	76				tRNA-Ala(tgc)
NZP2077_01670	rRNA	2847				23S ribosomal RNA
NZP2077_01671	rRNA	110				5S ribosomal RNA
NZP2077_01672	tRNA	77				tRNA-Met(cat)
NZP2077_01673	CDS	267				hypothetical protein
NZP2077_01674	rRNA	1482				16S ribosomal RNA
NZP2077_01675	tRNA	77				tRNA-Ile(gat)
NZP2077_01676	tRNA	76				tRNA-Ala(tgc)
NZP2077_01677	rRNA	2847				23S ribosomal RNA
NZP2077_01678	rRNA	110				5S ribosomal RNA
NZP2077_01679	tRNA	77				tRNA-Met(cat)
NZP2077_01680	CDS	447				hypothetical protein
NZP2077_01681	CDS	285				hypothetical protein
NZP2077_01682	CDS	1677				IS66 family transposase ISAli10
NZP2077_01683	CDS	348				hypothetical protein
NZP2077_01684	CDS	354				hypothetical protein
NZP2077_01685	CDS	330				hypothetical protein
NZP2077_01686	CDS	258				hypothetical protein
NZP2077_01687	CDS	630				hypothetical protein
NZP2077_01688	CDS	576	dmlR_4			HTH-type transcriptional regulator DmlR
NZP2077_01689	CDS	651				hypothetical protein
NZP2077_01690	CDS	612				hypothetical protein
NZP2077_01691	CDS	804				hypothetical protein
NZP2077_01692	CDS	783	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
NZP2077_01693	CDS	1077	potA_4	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NZP2077_01694	CDS	801	ycjP_2		COG0395	Inner membrane ABC transporter permease protein YcjP
NZP2077_01695	CDS	861	potH_1		COG1176	Putrescine transport system permease protein PotH
NZP2077_01696	CDS	1005				hypothetical protein
NZP2077_01697	CDS	1470	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
NZP2077_01698	CDS	1038	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
NZP2077_01699	CDS	1800	rutF_1	1.5.1.42		FMN reductase (NADH) RutF
NZP2077_01700	CDS	588				hypothetical protein
NZP2077_01701	CDS	675	nanR_1			Transcriptional regulator NanR
NZP2077_01702	CDS	1422	nanK_2	2.7.1.60		N-acetylmannosamine kinase
NZP2077_01703	CDS	909	lacD	4.1.2.40	COG3684	Tagatose 1,6-diphosphate aldolase
NZP2077_01704	CDS	900	sorC		COG2390	Sorbitol operon regulator
NZP2077_01705	CDS	978	rbsB_2		COG1879	Ribose import binding protein RbsB
NZP2077_01706	CDS	1062	rbsC_4		COG1172	Ribose import permease protein RbsC
NZP2077_01707	CDS	756	frcA_3	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
NZP2077_01708	CDS	507				hypothetical protein
NZP2077_01709	CDS	786	gsiA_4	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
NZP2077_01710	CDS	798	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
NZP2077_01711	CDS	831	gsiD_3		COG1173	Glutathione transport system permease protein GsiD
NZP2077_01712	CDS	936	dppB_4		COG0601	Dipeptide transport system permease protein DppB
NZP2077_01713	CDS	1611	appA			Oligopeptide-binding protein AppA
NZP2077_01714	CDS	1191	map_2	3.4.11.18		Methionine aminopeptidase
NZP2077_01715	CDS	417				hypothetical protein
NZP2077_01716	CDS	855				hypothetical protein
NZP2077_01717	CDS	1197				hypothetical protein
NZP2077_01718	CDS	648				hypothetical protein
NZP2077_01719	CDS	1113	ugpC_5	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2077_01720	CDS	1434				hypothetical protein
NZP2077_01721	CDS	1062	lacF_3			Lactose transport system permease protein LacF
NZP2077_01722	CDS	939	ycjP_3		COG0395	Inner membrane ABC transporter permease protein YcjP
NZP2077_01723	CDS	1089	ugpC_6	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2077_01724	CDS	441				hypothetical protein
NZP2077_01725	CDS	816	sugC_2	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
NZP2077_01726	CDS	432				hypothetical protein
NZP2077_01727	CDS	972			COG3039	IS5 family transposase IS4811
NZP2077_01728	CDS	1215	nepI		COG2814	Purine ribonucleoside efflux pump NepI
NZP2077_01729	CDS	561				hypothetical protein
NZP2077_01730	CDS	909				hypothetical protein
NZP2077_01731	CDS	348				hypothetical protein
NZP2077_01732	CDS	1296	cnbH_1	3.5.99.5		2-amino-5-chloromuconic acid deaminase
NZP2077_01733	CDS	387				hypothetical protein
NZP2077_01734	CDS	993	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
NZP2077_01735	CDS	720	lutR_1		COG2186	HTH-type transcriptional regulator LutR
NZP2077_01736	CDS	1170	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
NZP2077_01737	CDS	888				hypothetical protein
NZP2077_01738	CDS	1056	iolE_2	4.2.1.44		Inosose dehydratase
NZP2077_01739	CDS	1188	iolG_3	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
NZP2077_01740	CDS	852		5.1.3.30	COG1082	D-psicose 3-epimerase
NZP2077_01741	CDS	1368				hypothetical protein
NZP2077_01742	CDS	957				hypothetical protein
NZP2077_01743	CDS	909				hypothetical protein
NZP2077_01744	CDS	849	phnC	3.6.3.27	COG3638	Phosphate-import ATP-binding protein PhnC
NZP2077_01745	CDS	711				hypothetical protein
NZP2077_01746	CDS	618	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
NZP2077_01747	CDS	708	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
NZP2077_01748	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
NZP2077_01749	CDS	894	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
NZP2077_01750	CDS	306				hypothetical protein
NZP2077_01751	CDS	1113	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
NZP2077_01752	CDS	612	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
NZP2077_01753	CDS	462	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
NZP2077_01754	CDS	750	phnF		COG2188	Probable transcriptional regulator PhnF
NZP2077_01755	CDS	1017	lgoD_1	1.1.1.-	COG1063	L-galactonate-5-dehydrogenase
NZP2077_01756	CDS	966	rbsC_5		COG1172	Ribose import permease protein RbsC
NZP2077_01757	CDS	1554	mglA_2	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NZP2077_01758	CDS	996	rbsB_3		COG1879	Ribose import binding protein RbsB
NZP2077_01759	CDS	999	pld1_1	1.1.1.107		Pyridoxal 4-dehydrogenase
NZP2077_01760	CDS	1506	garD_1	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
NZP2077_01761	CDS	903	lgoR_1		COG1802	Probable HTH-type transcriptional regulator LgoR
NZP2077_01762	CDS	357				hypothetical protein
NZP2077_01763	CDS	549				hypothetical protein
NZP2077_01764	CDS	519				hypothetical protein
NZP2077_01765	CDS	1638	ycnJ		COG1276	Copper transport protein YcnJ
NZP2077_01766	CDS	1428	gntZ	1.1.1.343	COG0362	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
NZP2077_01767	CDS	1053	purR_1			HTH-type transcriptional repressor PurR
NZP2077_01768	CDS	1257				Probable sugar-binding periplasmic protein
NZP2077_01769	CDS	897				hypothetical protein
NZP2077_01770	CDS	924	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
NZP2077_01771	CDS	1095	ugpC_7	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2077_01772	CDS	747				hypothetical protein
NZP2077_01773	CDS	1158	gfo_2	1.1.99.28		Glucose--fructose oxidoreductase
NZP2077_01774	CDS	1047	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
NZP2077_01775	CDS	1098				hypothetical protein
NZP2077_01776	CDS	1089				hypothetical protein
NZP2077_01777	CDS	1827				hypothetical protein
NZP2077_01778	CDS	1686				hypothetical protein
NZP2077_01779	CDS	3003				hypothetical protein
NZP2077_01780	CDS	708				hypothetical protein
NZP2077_01781	CDS	381				hypothetical protein
NZP2077_01782	CDS	2235				hypothetical protein
NZP2077_01783	CDS	405	zur		COG0735	Zinc uptake regulation protein
NZP2077_01784	CDS	468				hypothetical protein
NZP2077_01785	CDS	2958	polA	2.7.7.7	COG0258	DNA polymerase I
NZP2077_01786	CDS	1386	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
NZP2077_01787	CDS	621	rnd_1	3.1.13.5		Ribonuclease D
NZP2077_01788	CDS	258				hypothetical protein
NZP2077_01789	CDS	255				hypothetical protein
NZP2077_01790	CDS	147				hypothetical protein
NZP2077_01791	CDS	2181	mtgA_2	2.4.2.-		Monofunctional biosynthetic peptidoglycan transglycosylase
NZP2077_01792	CDS	753	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NZP2077_01793	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
NZP2077_01794	CDS	921	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
NZP2077_01795	CDS	813	nimR_1			HTH-type transcriptional regulator NimR
NZP2077_01796	CDS	1785	ybaL		COG1226	Putative cation/proton antiporter YbaL
NZP2077_01797	CDS	1452	cysG		COG0007	Siroheme synthase
NZP2077_01798	CDS	294				hypothetical protein
NZP2077_01799	CDS	1671	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
NZP2077_01800	CDS	765	cysH	1.8.4.8		Phosphoadenosine phosphosulfate reductase
NZP2077_01801	CDS	534				hypothetical protein
NZP2077_01802	CDS	1608	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
NZP2077_01803	CDS	621	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
NZP2077_01804	CDS	1023	des	1.14.19.-	COG3239	Fatty acid desaturase
NZP2077_01805	CDS	201				hypothetical protein
NZP2077_01806	CDS	633	grpE			Protein GrpE
NZP2077_01807	CDS	633				hypothetical protein
NZP2077_01808	CDS	888				hypothetical protein
NZP2077_01809	CDS	2283	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
NZP2077_01810	CDS	990	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
NZP2077_01811	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
NZP2077_01812	CDS	858	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
NZP2077_01813	CDS	1086	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
NZP2077_01814	CDS	687				hypothetical protein
NZP2077_01815	CDS	381				hypothetical protein
NZP2077_01816	CDS	444				hypothetical protein
NZP2077_01817	CDS	966	lhpI	1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
NZP2077_01818	CDS	357				hypothetical protein
NZP2077_01819	CDS	285	ihfB		COG0776	Integration host factor subunit beta
NZP2077_01820	CDS	957	sppA_1	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
NZP2077_01821	CDS	714				hypothetical protein
NZP2077_01822	CDS	606	lptA			Lipopolysaccharide export system protein LptA
NZP2077_01823	CDS	819	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NZP2077_01824	CDS	1527	rpoN2		COG1508	RNA polymerase sigma-54 factor 2
NZP2077_01825	CDS	558	yvyD		COG1544	Ribosome hibernation promotion factor
NZP2077_01826	CDS	465	ptsN		COG1762	Nitrogen regulatory protein
NZP2077_01827	CDS	255				hypothetical protein
NZP2077_01828	CDS	426	ibpA_1		COG0071	Small heat shock protein IbpA
NZP2077_01829	CDS	942	rihA_1	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
NZP2077_01830	CDS	591				hypothetical protein
NZP2077_01831	CDS	615	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
NZP2077_01832	CDS	1449	aam_2	3.5.1.13	COG0154	Acylamidase
NZP2077_01833	CDS	906	rbsK_2	2.7.1.15	COG0524	Ribokinase
NZP2077_01834	CDS	441				hypothetical protein
NZP2077_01835	CDS	519				hypothetical protein
NZP2077_01836	CDS	393				hypothetical protein
NZP2077_01837	CDS	471				hypothetical protein
NZP2077_01838	CDS	879	ada_1		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
NZP2077_01839	CDS	816				hypothetical protein
NZP2077_01840	CDS	495				hypothetical protein
NZP2077_01841	CDS	813	nth	4.2.99.18		Endonuclease III
NZP2077_01842	CDS	207				hypothetical protein
NZP2077_01843	CDS	204				hypothetical protein
NZP2077_01844	CDS	540				hypothetical protein
NZP2077_01845	CDS	1101				hypothetical protein
NZP2077_01846	CDS	2478				hypothetical protein
NZP2077_01847	CDS	270				hypothetical protein
NZP2077_01848	CDS	477				hypothetical protein
NZP2077_01849	CDS	309				hypothetical protein
NZP2077_01850	CDS	8223				hypothetical protein
NZP2077_01851	CDS	582				hypothetical protein
NZP2077_01852	CDS	1470	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
NZP2077_01853	CDS	291				hypothetical protein
NZP2077_01854	CDS	1575	ubiB	2.7.-.-	COG0661	Probable protein kinase UbiB
NZP2077_01855	CDS	777	ubiE_2	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2077_01856	CDS	975	add2	3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
NZP2077_01857	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
NZP2077_01858	CDS	564				hypothetical protein
NZP2077_01859	CDS	1320	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
NZP2077_01860	CDS	810	punA	2.4.2.1		Purine nucleoside phosphorylase 1
NZP2077_01861	CDS	393	cdd	3.5.4.5	COG0295	Cytidine deaminase
NZP2077_01862	CDS	972				hypothetical protein
NZP2077_01863	CDS	1140				hypothetical protein
NZP2077_01864	CDS	1533	mglA_3	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NZP2077_01865	CDS	210	slyX			Protein SlyX
NZP2077_01866	CDS	396				hypothetical protein
NZP2077_01867	CDS	990				hypothetical protein
NZP2077_01868	CDS	663	msrA_2	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
NZP2077_01869	CDS	324				hypothetical protein
NZP2077_01870	CDS	801				hypothetical protein
NZP2077_01871	tRNA	90				tRNA-Ser(gga)
NZP2077_01872	CDS	1038				hypothetical protein
NZP2077_01873	CDS	303				hypothetical protein
NZP2077_01874	CDS	198				hypothetical protein
NZP2077_01875	CDS	237				hypothetical protein
NZP2077_01876	CDS	792				hypothetical protein
NZP2077_01877	CDS	498	yciF_1		COG3685	Protein YciF
NZP2077_01878	CDS	90				hypothetical protein
NZP2077_01879	CDS	1704	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
NZP2077_01880	CDS	216				hypothetical protein
NZP2077_01881	CDS	2094	kdpB	3.6.3.12	COG2216	Potassium-transporting ATPase ATP-binding subunit
NZP2077_01882	CDS	567	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
NZP2077_01883	CDS	2736	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
NZP2077_01884	CDS	690	kdpE		COG0745	Transcriptional regulatory protein KdpE
NZP2077_01885	CDS	1434				Probable multidrug-efflux transporter Rv1634
NZP2077_01886	CDS	486				hypothetical protein
NZP2077_01887	CDS	477				hypothetical protein
NZP2077_01888	CDS	843	ycf3_1			Photosystem I assembly protein Ycf3
NZP2077_01889	CDS	279	rpsU		COG0828	30S ribosomal protein S21
NZP2077_01890	CDS	387				hypothetical protein
NZP2077_01891	CDS	759		1.1.1.47	COG1028	Glucose 1-dehydrogenase
NZP2077_01892	CDS	369				hypothetical protein
NZP2077_01893	CDS	1254	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
NZP2077_01894	CDS	297	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
NZP2077_01895	CDS	3009	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
NZP2077_01896	CDS	585	soxG	1.5.3.1		Sarcosine oxidase subunit gamma
NZP2077_01897	CDS	237				hypothetical protein
NZP2077_01898	CDS	786				hypothetical protein
NZP2077_01899	CDS	1050	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
NZP2077_01900	CDS	249				hypothetical protein
NZP2077_01901	CDS	645				hypothetical protein
NZP2077_01902	CDS	780	ucpA_1	1.-.-.-		Oxidoreductase UcpA
NZP2077_01903	CDS	1041		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
NZP2077_01904	CDS	480		4.2.1.17	COG2030	Probable enoyl-CoA hydratase 1
NZP2077_01905	CDS	816	rhlG_1	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
NZP2077_01906	CDS	1242	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
NZP2077_01907	CDS	1038	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
NZP2077_01908	CDS	1185				hypothetical protein
NZP2077_01909	CDS	1002		2.4.-.-		Uncharacterized glycosyltransferase sll0501
NZP2077_01910	CDS	819		3.5.1.-	COG3394	Carbohydrate deacetylase
NZP2077_01911	CDS	411				hypothetical protein
NZP2077_01912	CDS	828				hypothetical protein
NZP2077_01913	CDS	819				hypothetical protein
NZP2077_01914	CDS	1542				hypothetical protein
NZP2077_01915	CDS	1371	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
NZP2077_01916	CDS	1389	aldh	1.2.1.3		Aldehyde dehydrogenase
NZP2077_01917	CDS	1173	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
NZP2077_01918	CDS	1107				hypothetical protein
NZP2077_01919	CDS	918				hypothetical protein
NZP2077_01920	CDS	792				hypothetical protein
NZP2077_01921	CDS	1065	potA_5	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NZP2077_01922	CDS	1554	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
NZP2077_01923	CDS	510				IS630 family transposase ISGdi5
NZP2077_01924	CDS	543				IS630 family transposase ISGdi5
NZP2077_01925	CDS	909				hypothetical protein
NZP2077_01926	CDS	846				hypothetical protein
NZP2077_01927	CDS	1224	yjhB			Putative metabolite transport protein YjhB
NZP2077_01928	CDS	318				hypothetical protein
NZP2077_01929	CDS	1623	alkJ_2	1.1.99.-		Alcohol dehydrogenase [acceptor]
NZP2077_01930	CDS	762	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
NZP2077_01931	CDS	1503	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
NZP2077_01932	CDS	1116	ugpC_8	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2077_01933	CDS	945	ycjP_4		COG0395	Inner membrane ABC transporter permease protein YcjP
NZP2077_01934	CDS	951	lacF_4			Lactose transport system permease protein LacF
NZP2077_01935	CDS	1254				Probable sugar-binding periplasmic protein
NZP2077_01936	CDS	1512	gbsA_2	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
NZP2077_01937	CDS	777	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NZP2077_01938	CDS	1602	carA_1	2.8.3.23	COG4670	Caffeate CoA-transferase
NZP2077_01939	CDS	1017	afr_1	1.1.1.292		1,5-anhydro-D-fructose reductase
NZP2077_01940	CDS	1056	malI		COG1609	Maltose regulon regulatory protein MalI
NZP2077_01941	CDS	1155				hypothetical protein
NZP2077_01942	CDS	1020	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
NZP2077_01943	CDS	1485				hypothetical protein
NZP2077_01944	tRNA	75				tRNA-Val(gac)
NZP2077_01945	CDS	363	cpdR_2			Response regulator receiver protein CpdR
NZP2077_01946	CDS	942				hypothetical protein
NZP2077_01947	CDS	789	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
NZP2077_01948	CDS	831	rhaR_3			HTH-type transcriptional activator RhaR
NZP2077_01949	CDS	234				hypothetical protein
NZP2077_01950	CDS	156				hypothetical protein
NZP2077_01951	CDS	978	pldB	3.1.1.5	COG2267	Lysophospholipase L2
NZP2077_01952	CDS	468	ibpA_2		COG0071	Small heat shock protein IbpA
NZP2077_01953	CDS	891				hypothetical protein
NZP2077_01954	CDS	1050	ltaE_1	4.1.2.48		Low specificity L-threonine aldolase
NZP2077_01955	CDS	4746	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
NZP2077_01956	CDS	1455	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
NZP2077_01957	CDS	1230				hypothetical protein
NZP2077_01958	CDS	1224				Tn3 family transposase TnXax1
NZP2077_01959	CDS	906	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
NZP2077_01960	CDS	1743				hypothetical protein
NZP2077_01961	CDS	1002	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
NZP2077_01962	CDS	258				hypothetical protein
NZP2077_01963	CDS	465	ybbJ		COG1585	Inner membrane protein YbbJ
NZP2077_01964	CDS	951	qmcA		COG0330	Protein QmcA
NZP2077_01965	CDS	1212	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NZP2077_01966	CDS	1065	hemH	4.99.1.1	COG0276	Ferrochelatase
NZP2077_01967	CDS	2148				hypothetical protein
NZP2077_01968	CDS	378				Outer membrane lipoprotein omp10
NZP2077_01969	CDS	1446	hss	2.5.1.44		Homospermidine synthase
NZP2077_01970	CDS	846				hypothetical protein
NZP2077_01971	CDS	288				hypothetical protein
NZP2077_01972	CDS	663				hypothetical protein
NZP2077_01973	CDS	1146	menF_1	5.4.4.2		Isochorismate synthase MenF
NZP2077_01974	CDS	765	rplU_2			50S ribosomal protein L21
NZP2077_01975	CDS	1839				hypothetical protein
