locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2014_00825	CDS	273				hypothetical protein
NZP2014_00826	CDS	288				hypothetical protein
NZP2014_00827	CDS	498				hypothetical protein
NZP2014_00828	CDS	738	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
NZP2014_00829	CDS	324				hypothetical protein
NZP2014_00830	CDS	699				hypothetical protein
NZP2014_00831	CDS	1083				hypothetical protein
NZP2014_00832	CDS	1125				hypothetical protein
NZP2014_00833	CDS	1806	lepA	3.6.5.-		Elongation factor 4
NZP2014_00834	CDS	2535				hypothetical protein
NZP2014_00835	CDS	201				hypothetical protein
NZP2014_00836	CDS	375				hypothetical protein
NZP2014_00837	CDS	96				hypothetical protein
NZP2014_00838	CDS	516				hypothetical protein
NZP2014_00839	CDS	1641	dppE_1		COG4166	Dipeptide-binding protein DppE
NZP2014_00840	CDS	507	secB			Protein-export protein SecB
NZP2014_00841	CDS	501				hypothetical protein
NZP2014_00842	CDS	708				hypothetical protein
NZP2014_00843	CDS	1176				hypothetical protein
NZP2014_00844	CDS	531	mutS2	3.1.-.-		Endonuclease MutS2
NZP2014_00845	CDS	369				hypothetical protein
NZP2014_00846	CDS	249				hypothetical protein
NZP2014_00847	CDS	621				hypothetical protein
NZP2014_00848	CDS	1278				hypothetical protein
NZP2014_00849	CDS	369				hypothetical protein
NZP2014_00850	CDS	186				hypothetical protein
NZP2014_00851	CDS	564				hypothetical protein
NZP2014_00852	CDS	582				hypothetical protein
NZP2014_00853	CDS	450	cymR			HTH-type transcriptional regulator CymR
NZP2014_00854	CDS	945				hypothetical protein
NZP2014_00855	CDS	294				hypothetical protein
NZP2014_00856	CDS	1440	cbs_1	4.2.1.22	COG0031	Putative cystathionine beta-synthase Rv1077
NZP2014_00857	CDS	1176	metC_1	4.4.1.8	COG0626	Cystathionine beta-lyase
NZP2014_00858	CDS	969	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
NZP2014_00859	CDS	1305	dddP_1	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
NZP2014_00860	CDS	681	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
NZP2014_00861	CDS	981	aes_2	3.1.1.-		Acetyl esterase
NZP2014_00862	CDS	720	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
NZP2014_00863	CDS	582	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NZP2014_00864	CDS	858	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NZP2014_00865	CDS	600	yceF		COG0424	Maf-like protein YceF
NZP2014_00866	CDS	822	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
NZP2014_00867	CDS	1032	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
NZP2014_00868	CDS	537				hypothetical protein
NZP2014_00869	CDS	1266	rho	3.6.4.-	COG1158	Transcription termination factor Rho
NZP2014_00870	CDS	930	yddG_1			Methyl viologen resistance protein YddG
NZP2014_00871	CDS	2019				hypothetical protein
NZP2014_00872	CDS	1332	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
NZP2014_00873	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NZP2014_00874	CDS	633	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
NZP2014_00875	CDS	801	parA			Chromosome partitioning protein ParA
NZP2014_00876	CDS	888	parB			Chromosome-partitioning protein ParB
NZP2014_00877	CDS	1047				hypothetical protein
NZP2014_00878	CDS	1233	bkdA1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
NZP2014_00879	CDS	1014	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
NZP2014_00880	CDS	1323	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
NZP2014_00881	CDS	1425	lpdV	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
NZP2014_00882	CDS	1104	lysDH	1.4.1.18		Lysine 6-dehydrogenase
NZP2014_00883	CDS	429	lrp_2		COG1522	Leucine-responsive regulatory protein
NZP2014_00884	CDS	1524				hypothetical protein
NZP2014_00885	CDS	1155	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NZP2014_00886	CDS	255				hypothetical protein
NZP2014_00887	CDS	2655				hypothetical protein
NZP2014_00888	CDS	684	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NZP2014_00889	CDS	663			COG1136	Uncharacterized ABC transporter ATP-binding protein Rv0986
NZP2014_00890	CDS	606				hypothetical protein
NZP2014_00891	CDS	1380	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
NZP2014_00892	CDS	684	copR			Transcriptional activator protein CopR
NZP2014_00893	CDS	792				hypothetical protein
NZP2014_00894	CDS	261				hypothetical protein
NZP2014_00895	CDS	636				hypothetical protein
NZP2014_00896	CDS	486				hypothetical protein
NZP2014_00897	CDS	456	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
NZP2014_00898	CDS	1236	ade_1	3.5.4.2		Adenine deaminase
NZP2014_00899	CDS	582	vatD_2	2.3.1.-		Streptogramin A acetyltransferase
NZP2014_00900	CDS	1785				hypothetical protein
NZP2014_00901	CDS	942	hexR_1		COG1737	HTH-type transcriptional regulator HexR
NZP2014_00902	CDS	828	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2014_00903	CDS	843				hypothetical protein
NZP2014_00904	CDS	1164				hypothetical protein
NZP2014_00905	CDS	1089	iolG_3	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
NZP2014_00906	CDS	1443	nylA_1	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
NZP2014_00907	CDS	1245	map_1	3.4.11.18		Methionine aminopeptidase
NZP2014_00908	CDS	597				hypothetical protein
NZP2014_00909	CDS	12204				hypothetical protein
NZP2014_00910	CDS	507				hypothetical protein
NZP2014_00911	CDS	504				hypothetical protein
NZP2014_00912	CDS	525				hypothetical protein
NZP2014_00913	CDS	519				hypothetical protein
NZP2014_00914	CDS	627	ybiX	1.14.11.-		PKHD-type hydroxylase YbiX
NZP2014_00915	CDS	276				hypothetical protein
NZP2014_00916	CDS	804				hypothetical protein
NZP2014_00917	CDS	297				hypothetical protein
NZP2014_00918	tRNA	75				tRNA-Gly(gcc)
NZP2014_00919	CDS	498	proX		COG3760	Prolyl-tRNA editing protein ProX
NZP2014_00920	CDS	1008				hypothetical protein
NZP2014_00921	CDS	672	lon2	3.4.21.53	COG0466	Lon protease 2
NZP2014_00922	CDS	243				hypothetical protein
NZP2014_00923	CDS	3357	dnaE2	2.7.7.7		Error-prone DNA polymerase
NZP2014_00924	CDS	1476	imuB			Protein ImuB
NZP2014_00925	CDS	1038				hypothetical protein
NZP2014_00926	CDS	423				hypothetical protein
NZP2014_00927	CDS	207				hypothetical protein
NZP2014_00928	CDS	897	mcl2_1	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
NZP2014_00929	CDS	1545				hypothetical protein
NZP2014_00930	CDS	693	phoB_1		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
NZP2014_00931	CDS	1602	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
NZP2014_00932	CDS	1167	abo_3	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2014_00933	CDS	948				hypothetical protein
NZP2014_00934	CDS	492				hypothetical protein
NZP2014_00935	CDS	450				hypothetical protein
NZP2014_00936	CDS	321				hypothetical protein
NZP2014_00937	CDS	426				hypothetical protein
NZP2014_00938	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
NZP2014_00939	CDS	954				hypothetical protein
NZP2014_00940	CDS	384	rutC_2	1.-.-.-		Putative aminoacrylate peracid reductase RutC
NZP2014_00941	CDS	351				hypothetical protein
NZP2014_00942	CDS	1104	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
NZP2014_00943	CDS	456	slyA_3			Transcriptional regulator SlyA
NZP2014_00944	CDS	429				hypothetical protein
NZP2014_00945	CDS	654				hypothetical protein
NZP2014_00946	CDS	699				hypothetical protein
NZP2014_00947	CDS	1881	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
NZP2014_00948	CDS	135				hypothetical protein
NZP2014_00949	CDS	1035	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
NZP2014_00950	CDS	453				hypothetical protein
NZP2014_00951	CDS	408				hypothetical protein
NZP2014_00952	CDS	906				hypothetical protein
NZP2014_00953	CDS	348				hypothetical protein
NZP2014_00954	CDS	492				hypothetical protein
NZP2014_00955	CDS	411				hypothetical protein
NZP2014_00956	CDS	528				hypothetical protein
NZP2014_00957	CDS	264				hypothetical protein
NZP2014_00958	CDS	846				hypothetical protein
NZP2014_00959	CDS	399	rpsP			30S ribosomal protein S16
NZP2014_00960	CDS	327				hypothetical protein
NZP2014_00961	CDS	1602	srp54			Signal recognition particle 54 kDa protein
NZP2014_00962	CDS	108				hypothetical protein
NZP2014_00963	CDS	966				hypothetical protein
NZP2014_00964	CDS	606				hypothetical protein
NZP2014_00965	CDS	1098			COG4307	Uncharacterized protein Rv2568c
NZP2014_00966	CDS	798				hypothetical protein
NZP2014_00967	CDS	585				hypothetical protein
NZP2014_00968	CDS	1224	argG	6.3.4.5	COG0137	Argininosuccinate synthase
NZP2014_00969	CDS	2199				hypothetical protein
NZP2014_00970	CDS	642	leuE_1		COG1280	Leucine efflux protein
NZP2014_00971	CDS	483				hypothetical protein
NZP2014_00972	CDS	450				hypothetical protein
NZP2014_00973	CDS	1236	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
NZP2014_00974	CDS	300				hypothetical protein
NZP2014_00975	CDS	1371	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
NZP2014_00976	CDS	504				hypothetical protein
NZP2014_00977	CDS	363				hypothetical protein
NZP2014_00978	CDS	294	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
NZP2014_00979	CDS	513	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
NZP2014_00980	CDS	597	thpR	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
NZP2014_00981	CDS	645		3.1.1.2		Arylesterase
NZP2014_00982	CDS	696			COG1136	Uncharacterized ABC transporter ATP-binding protein Rv0986
NZP2014_00983	CDS	2550				hypothetical protein
NZP2014_00984	CDS	774	ybhL_1		COG0670	Inner membrane protein YbhL
NZP2014_00985	CDS	570	pitA_1	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
NZP2014_00986	CDS	387				hypothetical protein
NZP2014_00987	CDS	786				hypothetical protein
NZP2014_00988	CDS	681				hypothetical protein
NZP2014_00989	CDS	2691	acnA	4.2.1.3	COG1048	Aconitate hydratase A
NZP2014_00990	CDS	609	ccmA	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
NZP2014_00991	CDS	666	ccmB		COG2386	Heme exporter protein B
NZP2014_00992	CDS	129				hypothetical protein
NZP2014_00993	CDS	171				hypothetical protein
NZP2014_00994	CDS	579	cycY		COG0526	Thiol:disulfide interchange protein CycY
NZP2014_00995	CDS	165				hypothetical protein
NZP2014_00996	CDS	921	gnl	3.1.1.17		Gluconolactonase
NZP2014_00997	CDS	207				hypothetical protein
NZP2014_00998	CDS	546				hypothetical protein
NZP2014_00999	CDS	621				hypothetical protein
NZP2014_01000	CDS	675	yciB			intracellular septation protein A
NZP2014_01001	CDS	1803	ftsY			Signal recognition particle receptor FtsY
NZP2014_01002	CDS	1341	miaB_2	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
NZP2014_01003	CDS	885	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
NZP2014_01004	CDS	438				hypothetical protein
NZP2014_01005	CDS	162				hypothetical protein
NZP2014_01006	CDS	567				hypothetical protein
NZP2014_01007	CDS	1005			COG2220	Uncharacterized protein Rv0906
NZP2014_01008	CDS	540				hypothetical protein
NZP2014_01009	CDS	1200	zapE		COG1485	Cell division protein ZapE
NZP2014_01010	CDS	969	mdh	1.1.1.37		Malate dehydrogenase
NZP2014_01011	CDS	1194	sucC_1	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
NZP2014_01012	CDS	372				hypothetical protein
NZP2014_01013	CDS	498				hypothetical protein
NZP2014_01014	CDS	903	sucD_1	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit alpha
NZP2014_01015	CDS	2988	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
NZP2014_01016	CDS	1272	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
NZP2014_01017	CDS	567				hypothetical protein
NZP2014_01018	CDS	510				hypothetical protein
NZP2014_01019	CDS	756	ygfF	1.-.-.-		Uncharacterized oxidoreductase YgfF
NZP2014_01020	CDS	1407	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
NZP2014_01021	CDS	477				hypothetical protein
NZP2014_01022	CDS	1071				hypothetical protein
NZP2014_01023	CDS	939	xerC_3		COG4973	Tyrosine recombinase XerC
NZP2014_01024	CDS	600	rimM		COG0806	Ribosome maturation factor RimM
NZP2014_01025	CDS	699	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
NZP2014_01026	CDS	753				hypothetical protein
NZP2014_01027	CDS	549	rplS			50S ribosomal protein L19
NZP2014_01028	CDS	414	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
NZP2014_01029	CDS	531				hypothetical protein
NZP2014_01030	CDS	798	fliY_2		COG0834	L-cystine-binding protein FliY
NZP2014_01031	CDS	813	yxeN			Probable amino-acid permease protein YxeN
NZP2014_01032	CDS	636				hypothetical protein
NZP2014_01033	CDS	1410	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
NZP2014_01034	CDS	1197				hypothetical protein
NZP2014_01035	CDS	1209				hypothetical protein
NZP2014_01036	CDS	363				hypothetical protein
NZP2014_01037	CDS	432				hypothetical protein
NZP2014_01038	CDS	420	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
NZP2014_01039	CDS	399				hypothetical protein
NZP2014_01040	CDS	1836	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
NZP2014_01041	CDS	438				hypothetical protein
NZP2014_01042	CDS	780	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
NZP2014_01043	CDS	1632	mdoB	2.7.8.20		Phosphoglycerol transferase I
NZP2014_01044	CDS	630			COG3132	UPF0502 protein PSPTO_2686
NZP2014_01045	CDS	426	osmC_1	1.11.1.15	COG1764	Peroxiredoxin OsmC
NZP2014_01046	CDS	228				hypothetical protein
NZP2014_01047	CDS	357				hypothetical protein
NZP2014_01048	CDS	531				hypothetical protein
NZP2014_01049	CDS	507				IS110 family transposase ISMae40
NZP2014_01050	CDS	423				hypothetical protein
NZP2014_01051	CDS	1260	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
NZP2014_01052	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
NZP2014_01053	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
NZP2014_01054	CDS	1362	amt			Ammonia channel
NZP2014_01055	CDS	276				hypothetical protein
NZP2014_01056	CDS	2658				hypothetical protein
NZP2014_01057	CDS	681	lolA			Outer-membrane lipoprotein carrier protein
NZP2014_01058	CDS	807	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
NZP2014_01059	CDS	456				hypothetical protein
NZP2014_01060	CDS	684	walR		COG0745	Transcriptional regulatory protein WalR
NZP2014_01061	CDS	534				hypothetical protein
NZP2014_01062	CDS	270				hypothetical protein
NZP2014_01063	CDS	930	gcvA_4			Glycine cleavage system transcriptional activator
NZP2014_01064	CDS	744				hypothetical protein
NZP2014_01065	CDS	417				hypothetical protein
NZP2014_01066	CDS	657	prmA_2	2.1.1.-		Ribosomal protein L11 methyltransferase
NZP2014_01067	CDS	426				hypothetical protein
NZP2014_01068	CDS	297	yciI		COG2350	Protein YciI
NZP2014_01069	CDS	1017	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NZP2014_01070	CDS	1089	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
NZP2014_01071	CDS	927	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
NZP2014_01072	CDS	651				hypothetical protein
NZP2014_01073	CDS	1473				hypothetical protein
NZP2014_01074	CDS	1602				hypothetical protein
NZP2014_01075	CDS	480				hypothetical protein
NZP2014_01076	CDS	723				hypothetical protein
NZP2014_01077	CDS	861	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NZP2014_01078	CDS	816	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NZP2014_01079	CDS	894	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
NZP2014_01080	CDS	645				hypothetical protein
NZP2014_01081	CDS	1053	yeaW	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
NZP2014_01082	CDS	1239	entS_1		COG0477	Enterobactin exporter EntS
NZP2014_01083	CDS	1101	vioD	4.2.1.145		Capreomycidine synthase
NZP2014_01084	CDS	459	ros_1		COG4957	Transcriptional regulatory protein ros
NZP2014_01085	CDS	705				hypothetical protein
NZP2014_01086	CDS	1377	zwf1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
NZP2014_01087	CDS	1017		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
NZP2014_01088	CDS	2409	cga	3.2.1.3		Glucoamylase
NZP2014_01089	CDS	1014				hypothetical protein
NZP2014_01090	CDS	1515	rbsA_2	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2014_01091	CDS	981				hypothetical protein
NZP2014_01092	CDS	948				hypothetical protein
NZP2014_01093	CDS	2073	fadB			Fatty acid oxidation complex subunit alpha
NZP2014_01094	CDS	402				hypothetical protein
NZP2014_01095	CDS	1509	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
NZP2014_01096	CDS	345				hypothetical protein
NZP2014_01097	CDS	342				hypothetical protein
NZP2014_01098	CDS	351				hypothetical protein
NZP2014_01099	CDS	1275	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NZP2014_01100	CDS	1074	potA_2	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NZP2014_01101	CDS	795	ydcV_2			Inner membrane ABC transporter permease protein YdcV
NZP2014_01102	CDS	843	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
NZP2014_01103	CDS	1065	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
NZP2014_01104	CDS	939				hypothetical protein
NZP2014_01105	CDS	1284				hypothetical protein
NZP2014_01106	CDS	1377	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
NZP2014_01107	CDS	1299	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NZP2014_01108	CDS	771	pcaR		COG1414	Pca regulon regulatory protein
NZP2014_01109	CDS	858	catI	2.8.3.6		3-oxoadipate CoA-transferase subunit A
NZP2014_01110	CDS	801	catJ	2.8.3.6		3-oxoadipate CoA-transferase subunit B
NZP2014_01111	CDS	1239	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
NZP2014_01112	CDS	1032				Purine-binding protein BAB2_0673
NZP2014_01113	CDS	1515	mglA_1	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NZP2014_01114	CDS	1056				hypothetical protein
NZP2014_01115	CDS	945				hypothetical protein
NZP2014_01116	CDS	156				hypothetical protein
NZP2014_01117	CDS	942	ssuD_1	1.14.14.5		Alkanesulfonate monooxygenase
NZP2014_01118	CDS	729	rutB_2	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
NZP2014_01119	CDS	792	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
NZP2014_01120	CDS	1014				hypothetical protein
NZP2014_01121	CDS	468	exbD		COG0848	Biopolymer transport protein ExbD
NZP2014_01122	CDS	951				hypothetical protein
NZP2014_01123	CDS	321				hypothetical protein
NZP2014_01124	CDS	243				hypothetical protein
NZP2014_01125	CDS	249				hypothetical protein
NZP2014_01126	CDS	1065				hypothetical protein
NZP2014_01127	CDS	96				hypothetical protein
NZP2014_01128	CDS	750				hypothetical protein
NZP2014_01129	tRNA	76				tRNA-Ala(cgc)
NZP2014_01130	CDS	291				hypothetical protein
NZP2014_01131	CDS	312				hypothetical protein
NZP2014_01132	CDS	882	hexR_2		COG1737	HTH-type transcriptional regulator HexR
NZP2014_01133	CDS	1068	malK_4	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
NZP2014_01134	CDS	771	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NZP2014_01135	CDS	1233				hypothetical protein
NZP2014_01136	CDS	870	ycjO_1		COG1175	Inner membrane ABC transporter permease protein YcjO
NZP2014_01137	CDS	825	ycjP_1		COG0395	Inner membrane ABC transporter permease protein YcjP
NZP2014_01138	CDS	1479				hypothetical protein
NZP2014_01139	CDS	2055	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
NZP2014_01140	CDS	435				hypothetical protein
NZP2014_01141	CDS	645	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
NZP2014_01142	CDS	786				hypothetical protein
NZP2014_01143	CDS	885	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
NZP2014_01144	CDS	252				hypothetical protein
NZP2014_01145	CDS	639	lemA		COG1704	Protein LemA
NZP2014_01146	CDS	873				hypothetical protein
NZP2014_01147	CDS	867				hypothetical protein
NZP2014_01148	CDS	639				hypothetical protein
NZP2014_01149	CDS	507	mshD_1	2.3.1.189		Mycothiol acetyltransferase
NZP2014_01150	CDS	534	ppa_1	3.6.1.1	COG0221	Inorganic pyrophosphatase
NZP2014_01151	CDS	594				hypothetical protein
NZP2014_01152	CDS	618				hypothetical protein
NZP2014_01153	CDS	1284				hypothetical protein
NZP2014_01154	CDS	258				hypothetical protein
NZP2014_01155	CDS	333				hypothetical protein
NZP2014_01156	CDS	1830	typA		COG1217	GTP-binding protein TypA/BipA
NZP2014_01157	CDS	627				hypothetical protein
NZP2014_01158	CDS	615	leuE_2		COG1280	Leucine efflux protein
NZP2014_01159	CDS	327				hypothetical protein
NZP2014_01160	CDS	564				hypothetical protein
NZP2014_01161	CDS	4791	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
NZP2014_01162	CDS	2121	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
NZP2014_01163	CDS	1377				hypothetical protein
NZP2014_01164	CDS	1617	purH		COG0138	Bifunctional purine biosynthesis protein PurH
NZP2014_01165	CDS	1725				hypothetical protein
NZP2014_01166	CDS	1371	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
NZP2014_01167	CDS	1017	htpX	3.4.24.-	COG0501	Protease HtpX homolog
NZP2014_01168	CDS	222				hypothetical protein
NZP2014_01169	CDS	666	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
NZP2014_01170	CDS	870				hypothetical protein
NZP2014_01171	CDS	1479				hypothetical protein
NZP2014_01172	CDS	1263				hypothetical protein
NZP2014_01173	CDS	750				hypothetical protein
NZP2014_01174	CDS	1956	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NZP2014_01175	CDS	273				hypothetical protein
NZP2014_01176	CDS	1035	yhdN_1	1.1.1.-	COG0667	Aldo-keto reductase YhdN
NZP2014_01177	CDS	1182	ydhP_1		COG2814	Inner membrane transport protein YdhP
NZP2014_01178	CDS	906	dmlR_3			HTH-type transcriptional regulator DmlR
NZP2014_01179	CDS	1050	tas_1		COG0667	Protein tas
NZP2014_01180	CDS	663	yggS		COG0325	Pyridoxal phosphate homeostasis protein
NZP2014_01181	CDS	2625	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
NZP2014_01182	CDS	579				hypothetical protein
NZP2014_01183	CDS	2574				hypothetical protein
NZP2014_01184	CDS	657	tal	2.2.1.2	COG0176	Transaldolase
NZP2014_01185	CDS	2184	priA	3.6.4.-	COG1198	Primosomal protein N'
NZP2014_01186	CDS	696	ygeA	5.-.-.-	COG1794	Putative racemase YgeA
NZP2014_01187	CDS	396				hypothetical protein
NZP2014_01188	CDS	477	atpH		COG0712	ATP synthase subunit delta
NZP2014_01189	CDS	1530	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
NZP2014_01190	CDS	888	atpG_1		COG0224	ATP synthase gamma chain
NZP2014_01191	CDS	1611	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
NZP2014_01192	CDS	408	atpC		COG0355	ATP synthase epsilon chain
NZP2014_01193	CDS	1581	mtlK_2	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
NZP2014_01194	CDS	1410	uxaC	5.3.1.12	COG1904	Uronate isomerase
NZP2014_01195	CDS	339				hypothetical protein
NZP2014_01196	CDS	1422	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
NZP2014_01197	CDS	1845	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
NZP2014_01198	CDS	264				hypothetical protein
NZP2014_01199	tRNA	90				tRNA-Ser(cga)
NZP2014_01200	CDS	669	rplU_1			50S ribosomal protein L21
NZP2014_01201	CDS	270	rpmA		COG0211	50S ribosomal protein L27
NZP2014_01202	CDS	588				hypothetical protein
NZP2014_01203	CDS	255	mshD_2	2.3.1.189		Mycothiol acetyltransferase
NZP2014_01204	CDS	870				hypothetical protein
NZP2014_01205	CDS	1032	cgtA	3.6.5.-		GTPase Obg/CgtA
NZP2014_01206	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
NZP2014_01207	CDS	1287	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
NZP2014_01208	CDS	633	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
NZP2014_01209	CDS	1293	ycaD_1			Uncharacterized MFS-type transporter YcaD
NZP2014_01210	CDS	852	mscS		COG0668	Small-conductance mechanosensitive channel
NZP2014_01211	CDS	378	rsfS			Ribosomal silencing factor RsfS
NZP2014_01212	CDS	483	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
NZP2014_01213	CDS	1254				hypothetical protein
NZP2014_01214	CDS	1332	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
NZP2014_01215	CDS	1182				hypothetical protein
NZP2014_01216	CDS	516	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
NZP2014_01217	CDS	1146	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
NZP2014_01218	CDS	423	rnk			Regulator of nucleoside diphosphate kinase
NZP2014_01219	CDS	297				hypothetical protein
NZP2014_01220	CDS	306				hypothetical protein
NZP2014_01221	CDS	576				IS630 family transposase ISPye35
