locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2042_00852	CDS	648		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
NZP2042_00853	CDS	411				hypothetical protein
NZP2042_00854	CDS	717	rph	2.7.7.56	COG0689	Ribonuclease PH
NZP2042_00855	CDS	1083	hrcA		COG1420	Heat-inducible transcription repressor HrcA
NZP2042_00856	CDS	198				hypothetical protein
NZP2042_00857	CDS	1368				hypothetical protein
NZP2042_00858	CDS	618	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
NZP2042_00859	CDS	981	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
NZP2042_00860	CDS	627	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
NZP2042_00861	CDS	1245				hypothetical protein
NZP2042_00862	CDS	369				hypothetical protein
NZP2042_00863	CDS	390				hypothetical protein
NZP2042_00864	CDS	141				hypothetical protein
NZP2042_00865	CDS	870	ku_1		COG1273	Non-homologous end joining protein Ku
NZP2042_00866	CDS	2502	ligD_1		COG1793	Multifunctional non-homologous end joining protein LigD
NZP2042_00867	CDS	675				hypothetical protein
NZP2042_00868	CDS	333				hypothetical protein
NZP2042_00869	CDS	345				hypothetical protein
NZP2042_00870	CDS	984				hypothetical protein
NZP2042_00871	CDS	321				hypothetical protein
NZP2042_00872	CDS	984	thadh_1	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
NZP2042_00873	CDS	1137	ybhR		COG0842	Probable multidrug ABC transporter permease YbhR
NZP2042_00874	CDS	921	ybhF		COG1131	Probable multidrug ABC transporter ATP-binding protein YbhF
NZP2042_00875	CDS	954				hypothetical protein
NZP2042_00876	CDS	717				hypothetical protein
NZP2042_00877	CDS	474		3.6.1.25	COG2954	Inorganic triphosphatase
NZP2042_00878	CDS	945				hypothetical protein
NZP2042_00879	CDS	801				hypothetical protein
NZP2042_00880	CDS	801				hypothetical protein
NZP2042_00881	CDS	861				hypothetical protein
NZP2042_00882	CDS	396				hypothetical protein
NZP2042_00883	CDS	609		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
NZP2042_00884	CDS	273				hypothetical protein
NZP2042_00885	CDS	711				hypothetical protein
NZP2042_00886	CDS	339				hypothetical protein
NZP2042_00887	CDS	1392				hypothetical protein
NZP2042_00888	CDS	663	degU_1		COG2197	Transcriptional regulatory protein DegU
NZP2042_00889	CDS	555				hypothetical protein
NZP2042_00890	CDS	2004				hypothetical protein
NZP2042_00891	CDS	225				hypothetical protein
NZP2042_00892	CDS	1188	czcO_1	1.-.-.-	COG2072	Uncharacterized oxidoreductase CzcO
NZP2042_00893	CDS	1038	mprF_1	2.3.2.3		Phosphatidylglycerol lysyltransferase
NZP2042_00894	CDS	501			COG1733	Uncharacterized HTH-type transcriptional regulator Rv3095
NZP2042_00895	CDS	1002				Zinc-type alcohol dehydrogenase-like protein SA1988
NZP2042_00896	CDS	762	yadH_1		COG0842	Inner membrane transport permease YadH
NZP2042_00897	CDS	927	yadG		COG1131	Uncharacterized ABC transporter ATP-binding protein YadG
NZP2042_00898	CDS	1362	appC	1.10.3.10	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
NZP2042_00899	CDS	1005	cydB_1	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
NZP2042_00900	CDS	2589				hypothetical protein
NZP2042_00901	CDS	273				hypothetical protein
NZP2042_00902	CDS	225				hypothetical protein
NZP2042_00903	CDS	492				hypothetical protein
NZP2042_00904	CDS	243				hypothetical protein
NZP2042_00905	CDS	726	msrA_1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
NZP2042_00906	CDS	369				hypothetical protein
NZP2042_00907	CDS	705				hypothetical protein
NZP2042_00908	CDS	1125				hypothetical protein
NZP2042_00909	CDS	1806	lepA	3.6.5.-		Elongation factor 4
NZP2042_00910	CDS	1425				hypothetical protein
NZP2042_00911	CDS	1641	dppE_1		COG4166	Dipeptide-binding protein DppE
NZP2042_00912	CDS	504	secB			Protein-export protein SecB
NZP2042_00913	CDS	516				hypothetical protein
NZP2042_00914	CDS	708				hypothetical protein
NZP2042_00915	CDS	1101				hypothetical protein
NZP2042_00916	CDS	531	mutS2	3.1.-.-		Endonuclease MutS2
NZP2042_00917	CDS	369				hypothetical protein
NZP2042_00918	CDS	243				hypothetical protein
NZP2042_00919	CDS	546				hypothetical protein
NZP2042_00920	CDS	1278				hypothetical protein
NZP2042_00921	CDS	369				hypothetical protein
NZP2042_00922	CDS	177				hypothetical protein
NZP2042_00923	CDS	798	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
NZP2042_00924	CDS	777	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NZP2042_00925	CDS	1179	ssuD_1	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
NZP2042_00926	CDS	954	ssuA_1			Putative aliphatic sulfonates-binding protein
NZP2042_00927	CDS	189				hypothetical protein
NZP2042_00928	CDS	861	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NZP2042_00929	CDS	774	tauB	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
NZP2042_00930	CDS	1014	tauA		COG4521	Taurine-binding periplasmic protein
NZP2042_00931	CDS	264				hypothetical protein
NZP2042_00932	CDS	153				hypothetical protein
NZP2042_00933	CDS	477	cymR			HTH-type transcriptional regulator CymR
NZP2042_00934	CDS	1344				hypothetical protein
NZP2042_00935	CDS	1440	cbs_1	4.2.1.22	COG0031	Putative cystathionine beta-synthase Rv1077
NZP2042_00936	CDS	1182	metC_1	4.4.1.8	COG0626	Cystathionine beta-lyase
NZP2042_00937	CDS	969	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
NZP2042_00938	CDS	1305	dddP_1	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
NZP2042_00939	CDS	681	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
NZP2042_00940	CDS	948	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
NZP2042_00941	CDS	729	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
NZP2042_00942	CDS	588	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NZP2042_00943	CDS	843	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
NZP2042_00944	CDS	600	yceF		COG0424	Maf-like protein YceF
NZP2042_00945	CDS	915	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
NZP2042_00946	CDS	1032	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
NZP2042_00947	CDS	537				hypothetical protein
NZP2042_00948	CDS	303				hypothetical protein
NZP2042_00949	CDS	1266	rho	3.6.4.-	COG1158	Transcription termination factor Rho
NZP2042_00950	CDS	2019				hypothetical protein
NZP2042_00951	CDS	1332	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
NZP2042_00952	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NZP2042_00953	CDS	633	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
NZP2042_00954	CDS	822	parA			Chromosome partitioning protein ParA
NZP2042_00955	CDS	888	parB			Chromosome-partitioning protein ParB
NZP2042_00956	CDS	627				hypothetical protein
NZP2042_00957	CDS	789				hypothetical protein
NZP2042_00958	CDS	1044				hypothetical protein
NZP2042_00959	CDS	1233	bkdA1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
NZP2042_00960	CDS	1014	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
NZP2042_00961	CDS	1332	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
NZP2042_00962	CDS	1395	lpdV	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
NZP2042_00963	CDS	1104	lysDH	1.4.1.18		Lysine 6-dehydrogenase
NZP2042_00964	CDS	429	lrp_2		COG1522	Leucine-responsive regulatory protein
NZP2042_00965	CDS	1620				hypothetical protein
NZP2042_00966	CDS	1158	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NZP2042_00967	CDS	552				hypothetical protein
NZP2042_00968	CDS	2655				hypothetical protein
NZP2042_00969	CDS	684	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NZP2042_00970	CDS	663			COG1136	Uncharacterized ABC transporter ATP-binding protein Rv0986
NZP2042_00971	CDS	603				hypothetical protein
NZP2042_00972	CDS	1380	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
NZP2042_00973	CDS	684	copR			Transcriptional activator protein CopR
NZP2042_00974	CDS	795				hypothetical protein
NZP2042_00975	CDS	249				hypothetical protein
NZP2042_00976	CDS	636				hypothetical protein
NZP2042_00977	CDS	1305	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NZP2042_00978	CDS	1053				hypothetical protein
NZP2042_00979	CDS	1113	potA_3	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NZP2042_00980	CDS	801	ydcV_3			Inner membrane ABC transporter permease protein YdcV
NZP2042_00981	CDS	882				hypothetical protein
NZP2042_00982	CDS	1176	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
NZP2042_00983	CDS	2130	pat_2	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
NZP2042_00984	CDS	924	gcvA_4			Glycine cleavage system transcriptional activator
NZP2042_00985	CDS	648	betI_2		COG1309	HTH-type transcriptional regulator BetI
NZP2042_00986	CDS	1392	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
NZP2042_00987	CDS	1056				hypothetical protein
NZP2042_00988	CDS	486				hypothetical protein
NZP2042_00989	CDS	366	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NZP2042_00990	CDS	1236		3.1.1.-	COG3964	Deacetylase Oant_2987
NZP2042_00991	CDS	582	vatD_2	2.3.1.-		Streptogramin A acetyltransferase
NZP2042_00992	CDS	1791				hypothetical protein
NZP2042_00993	CDS	945	hexR_1		COG1737	HTH-type transcriptional regulator HexR
NZP2042_00994	CDS	834	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2042_00995	CDS	843				hypothetical protein
NZP2042_00996	CDS	1164				hypothetical protein
NZP2042_00997	CDS	1089	iolG_3	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
NZP2042_00998	CDS	1437	nylA_2	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
NZP2042_00999	CDS	1242	map_1	3.4.11.18		Methionine aminopeptidase
NZP2042_01000	CDS	807				hypothetical protein
NZP2042_01001	CDS	294				hypothetical protein
NZP2042_01002	tRNA	75				tRNA-Gly(gcc)
NZP2042_01003	CDS	498	proX		COG3760	Prolyl-tRNA editing protein ProX
NZP2042_01004	CDS	1020				hypothetical protein
NZP2042_01005	CDS	672	lon2	3.4.21.53	COG0466	Lon protease 2
NZP2042_01006	CDS	246				hypothetical protein
NZP2042_01007	CDS	3336	dnaE2	2.7.7.7		Error-prone DNA polymerase
NZP2042_01008	CDS	1476	imuB			Protein ImuB
NZP2042_01009	CDS	1038				hypothetical protein
NZP2042_01010	CDS	423				hypothetical protein
NZP2042_01011	CDS	207				hypothetical protein
NZP2042_01012	CDS	882	mcl2_1	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
NZP2042_01013	CDS	195				hypothetical protein
NZP2042_01014	CDS	1548				hypothetical protein
NZP2042_01015	CDS	693	baeR_2		COG0745	Transcriptional regulatory protein BaeR
NZP2042_01016	CDS	1596	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
NZP2042_01017	CDS	1167	abo_3	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2042_01018	CDS	747				hypothetical protein
NZP2042_01019	CDS	486				hypothetical protein
NZP2042_01020	CDS	447				hypothetical protein
NZP2042_01021	CDS	318				hypothetical protein
NZP2042_01022	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
NZP2042_01023	CDS	939				hypothetical protein
NZP2042_01024	CDS	492				hypothetical protein
NZP2042_01025	CDS	1155				hypothetical protein
NZP2042_01026	CDS	393	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
NZP2042_01027	CDS	351				hypothetical protein
NZP2042_01028	CDS	1104	leuB_1	1.1.1.85		3-isopropylmalate dehydrogenase
NZP2042_01029	CDS	489				hypothetical protein
NZP2042_01030	CDS	711				hypothetical protein
NZP2042_01031	CDS	1866	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
NZP2042_01032	CDS	1035	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
NZP2042_01033	CDS	453				hypothetical protein
NZP2042_01034	CDS	414				hypothetical protein
NZP2042_01035	CDS	906				hypothetical protein
NZP2042_01036	CDS	411				hypothetical protein
NZP2042_01037	CDS	264				hypothetical protein
NZP2042_01038	CDS	402	rpsP			30S ribosomal protein S16
NZP2042_01039	CDS	327				hypothetical protein
NZP2042_01040	CDS	1605	srp54			Signal recognition particle 54 kDa protein
NZP2042_01041	CDS	978				hypothetical protein
NZP2042_01042	CDS	606				hypothetical protein
NZP2042_01043	CDS	1098			COG4307	Uncharacterized protein Rv2568c
NZP2042_01044	CDS	243				hypothetical protein
NZP2042_01045	CDS	798				hypothetical protein
NZP2042_01046	CDS	519				hypothetical protein
NZP2042_01047	CDS	1224	argG	6.3.4.5	COG0137	Argininosuccinate synthase
NZP2042_01048	CDS	2085				hypothetical protein
NZP2042_01049	CDS	921				hypothetical protein
NZP2042_01050	CDS	765	glnQ_1			Glutamine transport ATP-binding protein GlnQ
NZP2042_01051	CDS	864	glnH_1		COG0834	Glutamine-binding periplasmic protein
NZP2042_01052	CDS	828				hypothetical protein
NZP2042_01053	CDS	741				hypothetical protein
NZP2042_01054	CDS	519	allA_2	4.3.2.3		Ureidoglycolate lyase
NZP2042_01055	CDS	939		2.7.1.184		Sulfofructose kinase
NZP2042_01056	CDS	642	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
NZP2042_01057	CDS	477				hypothetical protein
NZP2042_01058	CDS	450				hypothetical protein
NZP2042_01059	CDS	378				hypothetical protein
NZP2042_01060	CDS	1233	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
NZP2042_01061	CDS	225				hypothetical protein
NZP2042_01062	CDS	1356	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
NZP2042_01063	CDS	504				hypothetical protein
NZP2042_01064	CDS	363				hypothetical protein
NZP2042_01065	CDS	297	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
NZP2042_01066	CDS	516	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
NZP2042_01067	CDS	597	thpR_1	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
NZP2042_01068	CDS	645		3.1.1.2		Arylesterase
NZP2042_01069	CDS	705			COG1136	Uncharacterized ABC transporter ATP-binding protein Rv0986
NZP2042_01070	CDS	2550				hypothetical protein
NZP2042_01071	CDS	774	ybhL_1		COG0670	Inner membrane protein YbhL
NZP2042_01072	CDS	567		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
NZP2042_01073	CDS	387				hypothetical protein
NZP2042_01074	CDS	786				hypothetical protein
NZP2042_01075	CDS	678				hypothetical protein
NZP2042_01076	CDS	2691	acnA	4.2.1.3	COG1048	Aconitate hydratase A
NZP2042_01077	CDS	627	ccmA	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
NZP2042_01078	CDS	666	ccmB		COG2386	Heme exporter protein B
NZP2042_01079	CDS	168				hypothetical protein
NZP2042_01080	CDS	579	cycY		COG0526	Thiol:disulfide interchange protein CycY
NZP2042_01081	CDS	168				hypothetical protein
NZP2042_01082	CDS	921	gnl_1	3.1.1.17		Gluconolactonase
NZP2042_01083	CDS	207				hypothetical protein
NZP2042_01084	CDS	576				hypothetical protein
NZP2042_01085	CDS	621				hypothetical protein
NZP2042_01086	CDS	675	yciB			intracellular septation protein A
NZP2042_01087	CDS	2058	ftsY			Signal recognition particle receptor FtsY
NZP2042_01088	CDS	1341	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
NZP2042_01089	CDS	897	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
NZP2042_01090	CDS	438				hypothetical protein
NZP2042_01091	CDS	162				hypothetical protein
NZP2042_01092	CDS	567				hypothetical protein
NZP2042_01093	CDS	1005			COG2220	Uncharacterized protein Rv0906
NZP2042_01094	CDS	540				hypothetical protein
NZP2042_01095	CDS	1200	zapE		COG1485	Cell division protein ZapE
NZP2042_01096	CDS	969	mdh	1.1.1.37		Malate dehydrogenase
NZP2042_01097	CDS	1194	sucC_1	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
NZP2042_01098	CDS	372				hypothetical protein
NZP2042_01099	CDS	498				hypothetical protein
NZP2042_01100	CDS	903	sucD_1	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit alpha
NZP2042_01101	CDS	2988	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
NZP2042_01102	CDS	1281	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
NZP2042_01103	CDS	519				hypothetical protein
NZP2042_01104	CDS	756	ygfF	1.-.-.-		Uncharacterized oxidoreductase YgfF
NZP2042_01105	CDS	1407	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
NZP2042_01106	CDS	303				hypothetical protein
NZP2042_01107	CDS	1068				hypothetical protein
NZP2042_01108	CDS	939	xerC_1		COG4973	Tyrosine recombinase XerC
NZP2042_01109	CDS	600	rimM			Ribosome maturation factor RimM
NZP2042_01110	CDS	699	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
NZP2042_01111	CDS	753				hypothetical protein
NZP2042_01112	CDS	546	rplS			50S ribosomal protein L19
NZP2042_01113	CDS	414	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
NZP2042_01114	CDS	537	ohrR			Organic hydroperoxide resistance transcriptional regulator
NZP2042_01115	CDS	798	fliY_4		COG0834	L-cystine-binding protein FliY
NZP2042_01116	CDS	813	yxeN			Probable amino-acid permease protein YxeN
NZP2042_01117	CDS	636				hypothetical protein
NZP2042_01118	CDS	117				hypothetical protein
NZP2042_01119	CDS	1410	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
NZP2042_01120	CDS	1197				hypothetical protein
NZP2042_01121	CDS	1215				hypothetical protein
NZP2042_01122	CDS	363				hypothetical protein
NZP2042_01123	CDS	426				hypothetical protein
NZP2042_01124	CDS	420	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
NZP2042_01125	CDS	396				hypothetical protein
NZP2042_01126	CDS	1836	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
NZP2042_01127	CDS	438				hypothetical protein
NZP2042_01128	CDS	780	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
NZP2042_01129	CDS	1392	tauR_2		COG1167	HTH-type transcriptional regulator TauR
NZP2042_01130	CDS	447				hypothetical protein
NZP2042_01131	CDS	1644	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
NZP2042_01132	CDS	630			COG3132	UPF0502 protein PSPTO_2686
NZP2042_01133	CDS	234				hypothetical protein
NZP2042_01134	CDS	153				hypothetical protein
NZP2042_01135	CDS	972	rhaS_3			HTH-type transcriptional activator RhaS
NZP2042_01136	CDS	426	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
NZP2042_01137	CDS	228				hypothetical protein
NZP2042_01138	CDS	357				hypothetical protein
NZP2042_01139	CDS	528				hypothetical protein
NZP2042_01140	CDS	1260	ubiI_1	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
NZP2042_01141	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
NZP2042_01142	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
NZP2042_01143	CDS	1356	amt			Ammonia channel
NZP2042_01144	CDS	276				hypothetical protein
NZP2042_01145	CDS	2649				hypothetical protein
NZP2042_01146	CDS	681	lolA			Outer-membrane lipoprotein carrier protein
NZP2042_01147	CDS	807	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
NZP2042_01148	CDS	618				hypothetical protein
NZP2042_01149	CDS	456				hypothetical protein
NZP2042_01150	CDS	684	walR		COG0745	Transcriptional regulatory protein WalR
NZP2042_01151	CDS	534				hypothetical protein
NZP2042_01152	CDS	246				hypothetical protein
NZP2042_01153	CDS	933	gcvA_5			Glycine cleavage system transcriptional activator
NZP2042_01154	CDS	744				hypothetical protein
NZP2042_01155	CDS	417				hypothetical protein
NZP2042_01156	CDS	699	prmA_2	2.1.1.-		Ribosomal protein L11 methyltransferase
NZP2042_01157	CDS	426				hypothetical protein
NZP2042_01158	CDS	297	yciI		COG2350	Protein YciI
NZP2042_01159	CDS	1017	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NZP2042_01160	CDS	1089	tsaD_2	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
NZP2042_01161	CDS	927	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
NZP2042_01162	CDS	717				hypothetical protein
NZP2042_01163	CDS	1452				hypothetical protein
NZP2042_01164	CDS	1602				hypothetical protein
NZP2042_01165	CDS	480				hypothetical protein
NZP2042_01166	CDS	738				hypothetical protein
NZP2042_01167	CDS	936	gspA		COG1442	General stress protein A
NZP2042_01168	CDS	1239	entS_1		COG0477	Enterobactin exporter EntS
NZP2042_01169	CDS	1101	vioD	4.2.1.145		Capreomycidine synthase
NZP2042_01170	CDS	465	ros_1		COG4957	Transcriptional regulatory protein ros
NZP2042_01171	CDS	705				hypothetical protein
NZP2042_01172	CDS	1377	zwf1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
NZP2042_01173	CDS	1017		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
NZP2042_01174	CDS	2409	cga	3.2.1.3		Glucoamylase
NZP2042_01175	CDS	1014				hypothetical protein
NZP2042_01176	CDS	1470	fruK	3.6.3.17	COG1129	Fructose import ATP-binding protein FruK
NZP2042_01177	CDS	981				hypothetical protein
NZP2042_01178	CDS	948				hypothetical protein
NZP2042_01179	CDS	609				hypothetical protein
NZP2042_01180	CDS	1713	stp_1			Multidrug resistance protein Stp
NZP2042_01181	CDS	2073	fadB			Fatty acid oxidation complex subunit alpha
NZP2042_01182	CDS	813				hypothetical protein
NZP2042_01183	CDS	1137	potA_4	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
NZP2042_01184	CDS	1164				hypothetical protein
NZP2042_01185	CDS	864	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
NZP2042_01186	CDS	813	ydcV_4			Inner membrane ABC transporter permease protein YdcV
NZP2042_01187	CDS	762	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
NZP2042_01188	CDS	891	ampR_1			HTH-type transcriptional activator AmpR
NZP2042_01189	CDS	894	blaP	3.5.2.6		Beta-lactamase
NZP2042_01190	CDS	1509	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
NZP2042_01191	CDS	345				hypothetical protein
NZP2042_01192	CDS	342				hypothetical protein
NZP2042_01193	CDS	351				hypothetical protein
NZP2042_01194	CDS	1275	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NZP2042_01195	CDS	1074	potA_5	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NZP2042_01196	CDS	801	ydcV_5			Inner membrane ABC transporter permease protein YdcV
NZP2042_01197	CDS	843	potB_2		COG1176	Spermidine/putrescine transport system permease protein PotB
NZP2042_01198	CDS	1068	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
NZP2042_01199	CDS	939				hypothetical protein
NZP2042_01200	CDS	1284				hypothetical protein
NZP2042_01201	CDS	1380	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
NZP2042_01202	CDS	1299	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NZP2042_01203	CDS	771	pcaR		COG1414	Pca regulon regulatory protein
NZP2042_01204	CDS	858	catI	2.8.3.6		3-oxoadipate CoA-transferase subunit A
NZP2042_01205	CDS	795	catJ	2.8.3.6		3-oxoadipate CoA-transferase subunit B
NZP2042_01206	CDS	1239	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
NZP2042_01207	CDS	1032				Purine-binding protein BAB2_0673
NZP2042_01208	CDS	1512	mglA_2	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NZP2042_01209	CDS	1056				hypothetical protein
NZP2042_01210	CDS	945				hypothetical protein
NZP2042_01211	CDS	768	cpnA_1	1.1.1.163		Cyclopentanol dehydrogenase
NZP2042_01212	CDS	1500	yhdG		COG0531	Uncharacterized amino acid permease YhdG
NZP2042_01213	CDS	834				hypothetical protein
NZP2042_01214	CDS	156				hypothetical protein
NZP2042_01215	CDS	945	ssuD_2	1.14.14.5		Alkanesulfonate monooxygenase
NZP2042_01216	CDS	687	rutB_2	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
NZP2042_01217	CDS	357	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
NZP2042_01218	CDS	921				hypothetical protein
NZP2042_01219	CDS	438	exbD_1		COG0848	Biopolymer transport protein ExbD
NZP2042_01220	CDS	942				hypothetical protein
NZP2042_01221	CDS	321				hypothetical protein
NZP2042_01222	CDS	246				hypothetical protein
NZP2042_01223	CDS	249				hypothetical protein
NZP2042_01224	CDS	1065				hypothetical protein
NZP2042_01225	CDS	96				hypothetical protein
NZP2042_01226	CDS	750				hypothetical protein
NZP2042_01227	tRNA	76				tRNA-Ala(cgc)
NZP2042_01228	CDS	291				hypothetical protein
NZP2042_01229	CDS	309				hypothetical protein
NZP2042_01230	CDS	882	hexR_2		COG1737	HTH-type transcriptional regulator HexR
NZP2042_01231	CDS	1068	malK_4	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
NZP2042_01232	CDS	771	ucpA_2	1.-.-.-		Oxidoreductase UcpA
NZP2042_01233	CDS	1233				hypothetical protein
NZP2042_01234	CDS	870	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
NZP2042_01235	CDS	825	ycjP_1		COG0395	Inner membrane ABC transporter permease protein YcjP
NZP2042_01236	CDS	1497				hypothetical protein
NZP2042_01237	CDS	243				hypothetical protein
NZP2042_01238	CDS	2055	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
NZP2042_01239	CDS	435				hypothetical protein
NZP2042_01240	CDS	645	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
NZP2042_01241	CDS	813				hypothetical protein
NZP2042_01242	CDS	885	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
NZP2042_01243	CDS	252				hypothetical protein
